experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,depth_bin,grad_align_value
W1,ETTh2,grad_align_bar,336,17,last_layer,2,M,-0.00639
W1,ETTh2,grad_align_bar,336,17,last_layer,3,M,0.006888
W1,ETTh2,grad_align_bar,336,17,last_layer,4,D,-0.005199
W1,ETTh2,grad_align_bar,336,17,last_layer,5,D,0.004619
W1,ETTh2,grad_align_bar,336,17,last_layer,6,D,-0.019362
W1,ETTh2,grad_align_bar,336,19,per_layer,0,S,0.00222
W1,ETTh2,grad_align_bar,336,19,per_layer,1,S,-0.020124
W1,ETTh2,grad_align_bar,336,19,per_layer,2,M,0.005585
W1,ETTh2,grad_align_bar,336,19,per_layer,3,M,0.011174
W1,ETTh2,grad_align_bar,336,19,per_layer,4,D,-0.008081
W1,ETTh2,grad_align_bar,336,19,per_layer,5,D,0.00305
W1,ETTh2,grad_align_bar,336,19,per_layer,6,D,-0.002499
W1,ETTh2,grad_align_bar,336,19,last_layer,0,S,-0.005595
W1,ETTh2,grad_align_bar,336,19,last_layer,1,S,-0.004966
W1,ETTh2,grad_align_bar,336,19,last_layer,2,M,0.012469
W1,ETTh2,grad_align_bar,336,19,last_layer,3,M,-0.015498
W1,ETTh2,grad_align_bar,336,19,last_layer,4,D,-0.035277
W1,ETTh2,grad_align_bar,336,19,last_layer,5,D,-0.007532
W1,ETTh2,grad_align_bar,336,19,last_layer,6,D,-0.00219
W1,ETTh2,grad_align_bar,336,23,per_layer,0,S,0.012185
W1,ETTh2,grad_align_bar,336,23,per_layer,1,S,0.010323
W1,ETTh2,grad_align_bar,336,23,per_layer,2,M,-0.013549
W1,ETTh2,grad_align_bar,336,23,per_layer,3,M,-0.026818
W1,ETTh2,grad_align_bar,336,23,per_layer,4,D,-0.011518
W1,ETTh2,grad_align_bar,336,23,per_layer,5,D,0.035064
W1,ETTh2,grad_align_bar,336,23,per_layer,6,D,0.005828
W1,ETTh2,grad_align_bar,336,23,last_layer,0,S,0.003844
W1,ETTh2,grad_align_bar,336,23,last_layer,1,S,-0.007153
W1,ETTh2,grad_align_bar,336,23,last_layer,2,M,0.006756
W1,ETTh2,grad_align_bar,336,23,last_layer,3,M,-0.002855
W1,ETTh2,grad_align_bar,336,23,last_layer,4,D,-0.000299
W1,ETTh2,grad_align_bar,336,23,last_layer,5,D,-0.013524
W1,ETTh2,grad_align_bar,336,23,last_layer,6,D,0.019774
W1,ETTh2,grad_align_bar,720,42,per_layer,0,S,0.026053
W1,ETTh2,grad_align_bar,720,42,per_layer,1,S,0.000413
W1,ETTh2,grad_align_bar,720,42,per_layer,2,M,-0.000791
W1,ETTh2,grad_align_bar,720,42,per_layer,3,M,0.002389
W1,ETTh2,grad_align_bar,720,42,per_layer,4,D,-0.004229
W1,ETTh2,grad_align_bar,720,42,per_layer,5,D,0.026425
W1,ETTh2,grad_align_bar,720,42,per_layer,6,D,0.006252
W1,ETTh2,grad_align_bar,720,42,last_layer,0,S,-0.001523
W1,ETTh2,grad_align_bar,720,42,last_layer,1,S,-0.002619
W1,ETTh2,grad_align_bar,720,42,last_layer,2,M,-0.000337
W1,ETTh2,grad_align_bar,720,42,last_layer,3,M,0.001421
W1,ETTh2,grad_align_bar,720,42,last_layer,4,D,0.001391
W1,ETTh2,grad_align_bar,720,42,last_layer,5,D,-0.004976
W1,ETTh2,grad_align_bar,720,42,last_layer,6,D,-0.001933
W1,ETTh2,grad_align_bar,720,2,per_layer,0,S,0.002584
W1,ETTh2,grad_align_bar,720,2,per_layer,1,S,0.003007
W1,ETTh2,grad_align_bar,720,2,per_layer,2,M,0.000341
W1,ETTh2,grad_align_bar,720,2,per_layer,3,M,0.017633
W1,ETTh2,grad_align_bar,720,2,per_layer,4,D,-0.009127
W1,ETTh2,grad_align_bar,720,2,per_layer,5,D,0.003866
W1,ETTh2,grad_align_bar,720,2,per_layer,6,D,0.008956
W1,ETTh2,grad_align_bar,720,2,last_layer,0,S,-0.000165
W1,ETTh2,grad_align_bar,720,2,last_layer,1,S,-0.001958
W1,ETTh2,grad_align_bar,720,2,last_layer,2,M,-0.001437
W1,ETTh2,grad_align_bar,720,2,last_layer,3,M,0.000551
W1,ETTh2,grad_align_bar,720,2,last_layer,4,D,-0.002285
W1,ETTh2,grad_align_bar,720,2,last_layer,5,D,-0.001966
W1,ETTh2,grad_align_bar,720,2,last_layer,6,D,-0.009392
W1,ETTh2,grad_align_bar,720,3,per_layer,0,S,-0.013996
W1,ETTh2,grad_align_bar,720,3,per_layer,1,S,-0.003857
W1,ETTh2,grad_align_bar,720,3,per_layer,2,M,-0.003584
W1,ETTh2,grad_align_bar,720,3,per_layer,3,M,-0.007158
W1,ETTh2,grad_align_bar,720,3,per_layer,4,D,-0.017954
W1,ETTh2,grad_align_bar,720,3,per_layer,5,D,0.001544
W1,ETTh2,grad_align_bar,720,3,per_layer,6,D,-0.019361
W1,ETTh2,grad_align_bar,720,3,last_layer,0,S,-0.00277
W1,ETTh2,grad_align_bar,720,3,last_layer,1,S,-0.002303
W1,ETTh2,grad_align_bar,720,3,last_layer,2,M,-0.000998
W1,ETTh2,grad_align_bar,720,3,last_layer,3,M,0.005842
W1,ETTh2,grad_align_bar,720,3,last_layer,4,D,-0.002288
W1,ETTh2,grad_align_bar,720,3,last_layer,5,D,0.004104
W1,ETTh2,grad_align_bar,720,3,last_layer,6,D,-0.000621
W1,ETTh2,grad_align_bar,720,5,per_layer,0,S,0.002426
W1,ETTh2,grad_align_bar,720,5,per_layer,1,S,0.006038
W1,ETTh2,grad_align_bar,720,5,per_layer,2,M,0.000197
W1,ETTh2,grad_align_bar,720,5,per_layer,3,M,0.01444
W1,ETTh2,grad_align_bar,720,5,per_layer,4,D,0.007532
W1,ETTh2,grad_align_bar,720,5,per_layer,5,D,-0.007101
W1,ETTh2,grad_align_bar,720,5,per_layer,6,D,-0.002911
W1,ETTh2,grad_align_bar,720,5,last_layer,0,S,-0.003853
W1,ETTh2,grad_align_bar,720,5,last_layer,1,S,-0.001974
W1,ETTh2,grad_align_bar,720,5,last_layer,2,M,0.001948
W1,ETTh2,grad_align_bar,720,5,last_layer,3,M,-0.006001
W1,ETTh2,grad_align_bar,720,5,last_layer,4,D,0.005317
W1,ETTh2,grad_align_bar,720,5,last_layer,5,D,0.00249
W1,ETTh2,grad_align_bar,720,5,last_layer,6,D,0.000734
W1,ETTh2,grad_align_bar,720,7,per_layer,0,S,-0.010654
W1,ETTh2,grad_align_bar,720,7,per_layer,1,S,-0.017899
W1,ETTh2,grad_align_bar,720,7,per_layer,2,M,-0.008997
W1,ETTh2,grad_align_bar,720,7,per_layer,3,M,-0.009469
W1,ETTh2,grad_align_bar,720,7,per_layer,4,D,-0.001835
W1,ETTh2,grad_align_bar,720,7,per_layer,5,D,0.003472
W1,ETTh2,grad_align_bar,720,7,per_layer,6,D,-0.006287
W1,ETTh2,grad_align_bar,720,7,last_layer,0,S,-0.002382
W1,ETTh2,grad_align_bar,720,7,last_layer,1,S,-0.009178
W1,ETTh2,grad_align_bar,720,7,last_layer,2,M,0.006151
W1,ETTh2,grad_align_bar,720,7,last_layer,3,M,-0.001775
W1,ETTh2,grad_align_bar,720,7,last_layer,4,D,0.002572
W1,ETTh2,grad_align_bar,720,7,last_layer,5,D,0.004699
W1,ETTh2,grad_align_bar,720,7,last_layer,6,D,-0.006509
W1,ETTh2,grad_align_bar,720,11,per_layer,0,S,0.02353
W1,ETTh2,grad_align_bar,720,11,per_layer,1,S,-0.015132
W1,ETTh2,grad_align_bar,720,11,per_layer,2,M,0.007545
W1,ETTh2,grad_align_bar,720,11,per_layer,3,M,-0.00544
W1,ETTh2,grad_align_bar,720,11,per_layer,4,D,0.003125
W1,ETTh2,grad_align_bar,720,11,per_layer,5,D,0.005456
W1,ETTh2,grad_align_bar,720,11,per_layer,6,D,0.00634
W1,ETTh2,grad_align_bar,720,11,last_layer,0,S,-0.000785
W1,ETTh2,grad_align_bar,720,11,last_layer,1,S,-0.006349
W1,ETTh2,grad_align_bar,720,11,last_layer,2,M,0.001617
W1,ETTh2,grad_align_bar,720,11,last_layer,3,M,0.001226
W1,ETTh2,grad_align_bar,720,11,last_layer,4,D,-0.006798
W1,ETTh2,grad_align_bar,720,11,last_layer,5,D,0.002497
W1,ETTh2,grad_align_bar,720,11,last_layer,6,D,-0.000651
W1,ETTh2,grad_align_bar,720,13,per_layer,0,S,-0.002673
W1,ETTh2,grad_align_bar,720,13,per_layer,1,S,-0.00753
W1,ETTh2,grad_align_bar,720,13,per_layer,2,M,0.009781
W1,ETTh2,grad_align_bar,720,13,per_layer,3,M,0.010294
W1,ETTh2,grad_align_bar,720,13,per_layer,4,D,-0.007126
W1,ETTh2,grad_align_bar,720,13,per_layer,5,D,0.020902
W1,ETTh2,grad_align_bar,720,13,per_layer,6,D,-0.010667
W1,ETTh2,grad_align_bar,720,13,last_layer,0,S,-0.00186
W1,ETTh2,grad_align_bar,720,13,last_layer,1,S,-0.004867
W1,ETTh2,grad_align_bar,720,13,last_layer,2,M,0.00199
W1,ETTh2,grad_align_bar,720,13,last_layer,3,M,0.002587
W1,ETTh2,grad_align_bar,720,13,last_layer,4,D,-0.000921
W1,ETTh2,grad_align_bar,720,13,last_layer,5,D,-0.000658
W1,ETTh2,grad_align_bar,720,13,last_layer,6,D,-0.005958
W1,ETTh2,grad_align_bar,720,17,per_layer,0,S,0.011047
W1,ETTh2,grad_align_bar,720,17,per_layer,1,S,-0.011486
W1,ETTh2,grad_align_bar,720,17,per_layer,2,M,-0.021776
W1,ETTh2,grad_align_bar,720,17,per_layer,3,M,-0.005225
W1,ETTh2,grad_align_bar,720,17,per_layer,4,D,-0.007631
W1,ETTh2,grad_align_bar,720,17,per_layer,5,D,-0.011141
W1,ETTh2,grad_align_bar,720,17,per_layer,6,D,-0.014263
W1,ETTh2,grad_align_bar,720,17,last_layer,0,S,0.003473
W1,ETTh2,grad_align_bar,720,17,last_layer,1,S,0.007917
W1,ETTh2,grad_align_bar,720,17,last_layer,2,M,-0.010543
W1,ETTh2,grad_align_bar,720,17,last_layer,3,M,0.001729
W1,ETTh2,grad_align_bar,720,17,last_layer,4,D,-0.014472
W1,ETTh2,grad_align_bar,720,17,last_layer,5,D,-0.032269
W1,ETTh2,grad_align_bar,720,17,last_layer,6,D,-0.015892
W1,ETTh2,grad_align_bar,720,19,per_layer,0,S,0.003099
W1,ETTh2,grad_align_bar,720,19,per_layer,1,S,-0.000138
W1,ETTh2,grad_align_bar,720,19,per_layer,2,M,0.00693
W1,ETTh2,grad_align_bar,720,19,per_layer,3,M,-0.009399
W1,ETTh2,grad_align_bar,720,19,per_layer,4,D,-0.01541
W1,ETTh2,grad_align_bar,720,19,per_layer,5,D,0.014272
W1,ETTh2,grad_align_bar,720,19,per_layer,6,D,-0.006532
W1,ETTh2,grad_align_bar,720,19,last_layer,0,S,-0.001104
W1,ETTh2,grad_align_bar,720,19,last_layer,1,S,0.002861
W1,ETTh2,grad_align_bar,720,19,last_layer,2,M,0.004289
W1,ETTh2,grad_align_bar,720,19,last_layer,3,M,0.0
W1,ETTh2,grad_align_bar,720,19,last_layer,4,D,-0.002938
W1,ETTh2,grad_align_bar,720,19,last_layer,5,D,-0.007622
W1,ETTh2,grad_align_bar,720,19,last_layer,6,D,-0.001386
W1,ETTh2,grad_align_bar,720,23,per_layer,0,S,0.012573
W1,ETTh2,grad_align_bar,720,23,per_layer,1,S,-0.005965
W1,ETTh2,grad_align_bar,720,23,per_layer,2,M,0.010426
W1,ETTh2,grad_align_bar,720,23,per_layer,3,M,-0.000613
W1,ETTh2,grad_align_bar,720,23,per_layer,4,D,-0.005455
W1,ETTh2,grad_align_bar,720,23,per_layer,5,D,-0.003039
W1,ETTh2,grad_align_bar,720,23,per_layer,6,D,0.009671
W1,ETTh2,grad_align_bar,720,23,last_layer,0,S,-7.7e-05
W1,ETTh2,grad_align_bar,720,23,last_layer,1,S,-0.005331
W1,ETTh2,grad_align_bar,720,23,last_layer,2,M,0.000427
W1,ETTh2,grad_align_bar,720,23,last_layer,3,M,-0.001928
W1,ETTh2,grad_align_bar,720,23,last_layer,4,D,0.002939
W1,ETTh2,grad_align_bar,720,23,last_layer,5,D,0.000113
W1,ETTh2,grad_align_bar,720,23,last_layer,6,D,-0.012986
