experiment_type,dataset,plot_type,horizon,seed,mode,cnn_layer,gru_layer,cnn_depth_bin,gru_depth_bin,cka_value
W1,ETTh2,cka_heatmap,96,2,last_layer,4,4,D,D,0.713956
W1,ETTh2,cka_heatmap,96,2,last_layer,4,5,D,D,0.724331
W1,ETTh2,cka_heatmap,96,2,last_layer,4,6,D,D,0.724118
W1,ETTh2,cka_heatmap,96,2,last_layer,5,5,D,D,0.717245
W1,ETTh2,cka_heatmap,96,2,last_layer,5,6,D,D,0.716363
W1,ETTh2,cka_heatmap,96,2,last_layer,6,6,D,D,0.713754
W1,ETTh2,cka_heatmap,96,3,per_layer,0,0,S,S,0.945038
W1,ETTh2,cka_heatmap,96,3,per_layer,0,1,S,S,0.857329
W1,ETTh2,cka_heatmap,96,3,per_layer,0,2,S,M,0.804311
W1,ETTh2,cka_heatmap,96,3,per_layer,0,3,S,M,0.80603
W1,ETTh2,cka_heatmap,96,3,per_layer,0,4,S,D,0.798134
W1,ETTh2,cka_heatmap,96,3,per_layer,0,5,S,D,0.765062
W1,ETTh2,cka_heatmap,96,3,per_layer,0,6,S,D,0.69349
W1,ETTh2,cka_heatmap,96,3,per_layer,1,1,S,S,0.873905
W1,ETTh2,cka_heatmap,96,3,per_layer,1,2,S,M,0.821753
W1,ETTh2,cka_heatmap,96,3,per_layer,1,3,S,M,0.829223
W1,ETTh2,cka_heatmap,96,3,per_layer,1,4,S,D,0.825007
W1,ETTh2,cka_heatmap,96,3,per_layer,1,5,S,D,0.794794
W1,ETTh2,cka_heatmap,96,3,per_layer,1,6,S,D,0.724749
W1,ETTh2,cka_heatmap,96,3,per_layer,2,2,M,M,0.836498
W1,ETTh2,cka_heatmap,96,3,per_layer,2,3,M,M,0.850737
W1,ETTh2,cka_heatmap,96,3,per_layer,2,4,M,D,0.852201
W1,ETTh2,cka_heatmap,96,3,per_layer,2,5,M,D,0.82849
W1,ETTh2,cka_heatmap,96,3,per_layer,2,6,M,D,0.764757
W1,ETTh2,cka_heatmap,96,3,per_layer,3,3,M,M,0.896826
W1,ETTh2,cka_heatmap,96,3,per_layer,3,4,M,D,0.903097
W1,ETTh2,cka_heatmap,96,3,per_layer,3,5,M,D,0.887377
W1,ETTh2,cka_heatmap,96,3,per_layer,3,6,M,D,0.831971
W1,ETTh2,cka_heatmap,96,3,per_layer,4,4,D,D,0.928653
W1,ETTh2,cka_heatmap,96,3,per_layer,4,5,D,D,0.923768
W1,ETTh2,cka_heatmap,96,3,per_layer,4,6,D,D,0.885918
W1,ETTh2,cka_heatmap,96,3,per_layer,5,5,D,D,0.927664
W1,ETTh2,cka_heatmap,96,3,per_layer,5,6,D,D,0.908192
W1,ETTh2,cka_heatmap,96,3,per_layer,6,6,D,D,0.914445
W1,ETTh2,cka_heatmap,96,3,last_layer,0,0,S,S,0.940471
W1,ETTh2,cka_heatmap,96,3,last_layer,0,1,S,S,0.817857
W1,ETTh2,cka_heatmap,96,3,last_layer,0,2,S,M,0.761963
W1,ETTh2,cka_heatmap,96,3,last_layer,0,3,S,M,0.737677
W1,ETTh2,cka_heatmap,96,3,last_layer,0,4,S,D,0.726769
W1,ETTh2,cka_heatmap,96,3,last_layer,0,5,S,D,0.725468
W1,ETTh2,cka_heatmap,96,3,last_layer,0,6,S,D,0.714179
W1,ETTh2,cka_heatmap,96,3,last_layer,1,1,S,S,0.817717
W1,ETTh2,cka_heatmap,96,3,last_layer,1,2,S,M,0.762567
W1,ETTh2,cka_heatmap,96,3,last_layer,1,3,S,M,0.738124
W1,ETTh2,cka_heatmap,96,3,last_layer,1,4,S,D,0.727958
W1,ETTh2,cka_heatmap,96,3,last_layer,1,5,S,D,0.728403
W1,ETTh2,cka_heatmap,96,3,last_layer,1,6,S,D,0.718081
W1,ETTh2,cka_heatmap,96,3,last_layer,2,2,M,M,0.766197
W1,ETTh2,cka_heatmap,96,3,last_layer,2,3,M,M,0.741763
W1,ETTh2,cka_heatmap,96,3,last_layer,2,4,M,D,0.732087
W1,ETTh2,cka_heatmap,96,3,last_layer,2,5,M,D,0.733368
W1,ETTh2,cka_heatmap,96,3,last_layer,2,6,M,D,0.722311
W1,ETTh2,cka_heatmap,96,3,last_layer,3,3,M,M,0.7354
W1,ETTh2,cka_heatmap,96,3,last_layer,3,4,M,D,0.7255
W1,ETTh2,cka_heatmap,96,3,last_layer,3,5,M,D,0.726798
W1,ETTh2,cka_heatmap,96,3,last_layer,3,6,M,D,0.7152
W1,ETTh2,cka_heatmap,96,3,last_layer,4,4,D,D,0.730818
W1,ETTh2,cka_heatmap,96,3,last_layer,4,5,D,D,0.732386
W1,ETTh2,cka_heatmap,96,3,last_layer,4,6,D,D,0.72068
W1,ETTh2,cka_heatmap,96,3,last_layer,5,5,D,D,0.737608
W1,ETTh2,cka_heatmap,96,3,last_layer,5,6,D,D,0.725889
W1,ETTh2,cka_heatmap,96,3,last_layer,6,6,D,D,0.720668
W1,ETTh2,cka_heatmap,96,5,per_layer,0,0,S,S,0.945565
W1,ETTh2,cka_heatmap,96,5,per_layer,0,1,S,S,0.838775
W1,ETTh2,cka_heatmap,96,5,per_layer,0,2,S,M,0.827692
W1,ETTh2,cka_heatmap,96,5,per_layer,0,3,S,M,0.777722
W1,ETTh2,cka_heatmap,96,5,per_layer,0,4,S,D,0.803666
W1,ETTh2,cka_heatmap,96,5,per_layer,0,5,S,D,0.766834
W1,ETTh2,cka_heatmap,96,5,per_layer,0,6,S,D,0.729944
W1,ETTh2,cka_heatmap,96,5,per_layer,1,1,S,S,0.86687
W1,ETTh2,cka_heatmap,96,5,per_layer,1,2,S,M,0.857906
W1,ETTh2,cka_heatmap,96,5,per_layer,1,3,S,M,0.815736
W1,ETTh2,cka_heatmap,96,5,per_layer,1,4,S,D,0.841639
W1,ETTh2,cka_heatmap,96,5,per_layer,1,5,S,D,0.806669
W1,ETTh2,cka_heatmap,96,5,per_layer,1,6,S,D,0.771215
W1,ETTh2,cka_heatmap,96,5,per_layer,2,2,M,M,0.895289
W1,ETTh2,cka_heatmap,96,5,per_layer,2,3,M,M,0.863837
W1,ETTh2,cka_heatmap,96,5,per_layer,2,4,M,D,0.889014
W1,ETTh2,cka_heatmap,96,5,per_layer,2,5,M,D,0.857757
W1,ETTh2,cka_heatmap,96,5,per_layer,2,6,M,D,0.815735
W1,ETTh2,cka_heatmap,96,5,per_layer,3,3,M,M,0.900009
W1,ETTh2,cka_heatmap,96,5,per_layer,3,4,M,D,0.924337
W1,ETTh2,cka_heatmap,96,5,per_layer,3,5,M,D,0.899913
W1,ETTh2,cka_heatmap,96,5,per_layer,3,6,M,D,0.861066
W1,ETTh2,cka_heatmap,96,5,per_layer,4,4,D,D,0.932916
W1,ETTh2,cka_heatmap,96,5,per_layer,4,5,D,D,0.919444
W1,ETTh2,cka_heatmap,96,5,per_layer,4,6,D,D,0.8869
W1,ETTh2,cka_heatmap,96,5,per_layer,5,5,D,D,0.918556
W1,ETTh2,cka_heatmap,96,5,per_layer,5,6,D,D,0.896294
W1,ETTh2,cka_heatmap,96,5,per_layer,6,6,D,D,0.893868
W1,ETTh2,cka_heatmap,96,5,last_layer,0,0,S,S,0.940268
W1,ETTh2,cka_heatmap,96,5,last_layer,0,1,S,S,0.826244
W1,ETTh2,cka_heatmap,96,5,last_layer,0,2,S,M,0.774677
W1,ETTh2,cka_heatmap,96,5,last_layer,0,3,S,M,0.745149
W1,ETTh2,cka_heatmap,96,5,last_layer,0,4,S,D,0.713832
W1,ETTh2,cka_heatmap,96,5,last_layer,0,5,S,D,0.72736
W1,ETTh2,cka_heatmap,96,5,last_layer,0,6,S,D,0.672774
W1,ETTh2,cka_heatmap,96,5,last_layer,1,1,S,S,0.828816
W1,ETTh2,cka_heatmap,96,5,last_layer,1,2,S,M,0.777658
W1,ETTh2,cka_heatmap,96,5,last_layer,1,3,S,M,0.747863
W1,ETTh2,cka_heatmap,96,5,last_layer,1,4,S,D,0.715803
W1,ETTh2,cka_heatmap,96,5,last_layer,1,5,S,D,0.728642
W1,ETTh2,cka_heatmap,96,5,last_layer,1,6,S,D,0.672115
W1,ETTh2,cka_heatmap,96,5,last_layer,2,2,M,M,0.775806
W1,ETTh2,cka_heatmap,96,5,last_layer,2,3,M,M,0.7461
W1,ETTh2,cka_heatmap,96,5,last_layer,2,4,M,D,0.714359
W1,ETTh2,cka_heatmap,96,5,last_layer,2,5,M,D,0.727126
W1,ETTh2,cka_heatmap,96,5,last_layer,2,6,M,D,0.671294
W1,ETTh2,cka_heatmap,96,5,last_layer,3,3,M,M,0.742714
W1,ETTh2,cka_heatmap,96,5,last_layer,3,4,M,D,0.709571
W1,ETTh2,cka_heatmap,96,5,last_layer,3,5,M,D,0.721842
W1,ETTh2,cka_heatmap,96,5,last_layer,3,6,M,D,0.665853
W1,ETTh2,cka_heatmap,96,5,last_layer,4,4,D,D,0.702507
W1,ETTh2,cka_heatmap,96,5,last_layer,4,5,D,D,0.715369
W1,ETTh2,cka_heatmap,96,5,last_layer,4,6,D,D,0.660756
W1,ETTh2,cka_heatmap,96,5,last_layer,5,5,D,D,0.716842
W1,ETTh2,cka_heatmap,96,5,last_layer,5,6,D,D,0.659993
W1,ETTh2,cka_heatmap,96,5,last_layer,6,6,D,D,0.659697
W1,ETTh2,cka_heatmap,96,7,per_layer,0,0,S,S,0.939914
W1,ETTh2,cka_heatmap,96,7,per_layer,0,1,S,S,0.848508
W1,ETTh2,cka_heatmap,96,7,per_layer,0,2,S,M,0.840096
W1,ETTh2,cka_heatmap,96,7,per_layer,0,3,S,M,0.839007
W1,ETTh2,cka_heatmap,96,7,per_layer,0,4,S,D,0.80155
W1,ETTh2,cka_heatmap,96,7,per_layer,0,5,S,D,0.783116
W1,ETTh2,cka_heatmap,96,7,per_layer,0,6,S,D,0.741814
W1,ETTh2,cka_heatmap,96,7,per_layer,1,1,S,S,0.860257
W1,ETTh2,cka_heatmap,96,7,per_layer,1,2,S,M,0.853841
W1,ETTh2,cka_heatmap,96,7,per_layer,1,3,S,M,0.85529
W1,ETTh2,cka_heatmap,96,7,per_layer,1,4,S,D,0.816843
W1,ETTh2,cka_heatmap,96,7,per_layer,1,5,S,D,0.79717
W1,ETTh2,cka_heatmap,96,7,per_layer,1,6,S,D,0.759989
W1,ETTh2,cka_heatmap,96,7,per_layer,2,2,M,M,0.88382
W1,ETTh2,cka_heatmap,96,7,per_layer,2,3,M,M,0.890362
W1,ETTh2,cka_heatmap,96,7,per_layer,2,4,M,D,0.858295
W1,ETTh2,cka_heatmap,96,7,per_layer,2,5,M,D,0.837413
W1,ETTh2,cka_heatmap,96,7,per_layer,2,6,M,D,0.802583
W1,ETTh2,cka_heatmap,96,7,per_layer,3,3,M,M,0.923097
W1,ETTh2,cka_heatmap,96,7,per_layer,3,4,M,D,0.903026
W1,ETTh2,cka_heatmap,96,7,per_layer,3,5,M,D,0.888827
W1,ETTh2,cka_heatmap,96,7,per_layer,3,6,M,D,0.854993
W1,ETTh2,cka_heatmap,96,7,per_layer,4,4,D,D,0.923479
W1,ETTh2,cka_heatmap,96,7,per_layer,4,5,D,D,0.918892
W1,ETTh2,cka_heatmap,96,7,per_layer,4,6,D,D,0.890249
W1,ETTh2,cka_heatmap,96,7,per_layer,5,5,D,D,0.922874
W1,ETTh2,cka_heatmap,96,7,per_layer,5,6,D,D,0.902208
W1,ETTh2,cka_heatmap,96,7,per_layer,6,6,D,D,0.904118
W1,ETTh2,cka_heatmap,96,7,last_layer,0,0,S,S,0.935744
W1,ETTh2,cka_heatmap,96,7,last_layer,0,1,S,S,0.81508
W1,ETTh2,cka_heatmap,96,7,last_layer,0,2,S,M,0.758617
W1,ETTh2,cka_heatmap,96,7,last_layer,0,3,S,M,0.709735
W1,ETTh2,cka_heatmap,96,7,last_layer,0,4,S,D,0.694478
W1,ETTh2,cka_heatmap,96,7,last_layer,0,5,S,D,0.698557
W1,ETTh2,cka_heatmap,96,7,last_layer,0,6,S,D,0.69234
W1,ETTh2,cka_heatmap,96,7,last_layer,1,1,S,S,0.817228
W1,ETTh2,cka_heatmap,96,7,last_layer,1,2,S,M,0.760744
W1,ETTh2,cka_heatmap,96,7,last_layer,1,3,S,M,0.711044
W1,ETTh2,cka_heatmap,96,7,last_layer,1,4,S,D,0.695286
W1,ETTh2,cka_heatmap,96,7,last_layer,1,5,S,D,0.698425
W1,ETTh2,cka_heatmap,96,7,last_layer,1,6,S,D,0.690891
W1,ETTh2,cka_heatmap,96,7,last_layer,2,2,M,M,0.755544
W1,ETTh2,cka_heatmap,96,7,last_layer,2,3,M,M,0.705727
W1,ETTh2,cka_heatmap,96,7,last_layer,2,4,M,D,0.690011
W1,ETTh2,cka_heatmap,96,7,last_layer,2,5,M,D,0.693415
W1,ETTh2,cka_heatmap,96,7,last_layer,2,6,M,D,0.686206
W1,ETTh2,cka_heatmap,96,7,last_layer,3,3,M,M,0.705874
W1,ETTh2,cka_heatmap,96,7,last_layer,3,4,M,D,0.689872
W1,ETTh2,cka_heatmap,96,7,last_layer,3,5,M,D,0.692993
W1,ETTh2,cka_heatmap,96,7,last_layer,3,6,M,D,0.684818
W1,ETTh2,cka_heatmap,96,7,last_layer,4,4,D,D,0.681697
W1,ETTh2,cka_heatmap,96,7,last_layer,4,5,D,D,0.683823
W1,ETTh2,cka_heatmap,96,7,last_layer,4,6,D,D,0.674159
W1,ETTh2,cka_heatmap,96,7,last_layer,5,5,D,D,0.680316
W1,ETTh2,cka_heatmap,96,7,last_layer,5,6,D,D,0.6711
W1,ETTh2,cka_heatmap,96,7,last_layer,6,6,D,D,0.665709
W1,ETTh2,cka_heatmap,96,11,per_layer,0,0,S,S,0.941643
W1,ETTh2,cka_heatmap,96,11,per_layer,0,1,S,S,0.851714
W1,ETTh2,cka_heatmap,96,11,per_layer,0,2,S,M,0.839916
W1,ETTh2,cka_heatmap,96,11,per_layer,0,3,S,M,0.850288
W1,ETTh2,cka_heatmap,96,11,per_layer,0,4,S,D,0.853672
W1,ETTh2,cka_heatmap,96,11,per_layer,0,5,S,D,0.798128
W1,ETTh2,cka_heatmap,96,11,per_layer,0,6,S,D,0.730135
W1,ETTh2,cka_heatmap,96,11,per_layer,1,1,S,S,0.852272
W1,ETTh2,cka_heatmap,96,11,per_layer,1,2,S,M,0.841402
W1,ETTh2,cka_heatmap,96,11,per_layer,1,3,S,M,0.853546
W1,ETTh2,cka_heatmap,96,11,per_layer,1,4,S,D,0.860442
W1,ETTh2,cka_heatmap,96,11,per_layer,1,5,S,D,0.809338
W1,ETTh2,cka_heatmap,96,11,per_layer,1,6,S,D,0.738329
W1,ETTh2,cka_heatmap,96,11,per_layer,2,2,M,M,0.881154
W1,ETTh2,cka_heatmap,96,11,per_layer,2,3,M,M,0.895494
W1,ETTh2,cka_heatmap,96,11,per_layer,2,4,M,D,0.902659
W1,ETTh2,cka_heatmap,96,11,per_layer,2,5,M,D,0.856548
W1,ETTh2,cka_heatmap,96,11,per_layer,2,6,M,D,0.789579
W1,ETTh2,cka_heatmap,96,11,per_layer,3,3,M,M,0.935176
W1,ETTh2,cka_heatmap,96,11,per_layer,3,4,M,D,0.937882
W1,ETTh2,cka_heatmap,96,11,per_layer,3,5,M,D,0.90248
W1,ETTh2,cka_heatmap,96,11,per_layer,3,6,M,D,0.847903
W1,ETTh2,cka_heatmap,96,11,per_layer,4,4,D,D,0.945099
W1,ETTh2,cka_heatmap,96,11,per_layer,4,5,D,D,0.921337
W1,ETTh2,cka_heatmap,96,11,per_layer,4,6,D,D,0.876195
W1,ETTh2,cka_heatmap,96,11,per_layer,5,5,D,D,0.920579
W1,ETTh2,cka_heatmap,96,11,per_layer,5,6,D,D,0.881789
W1,ETTh2,cka_heatmap,96,11,per_layer,6,6,D,D,0.877499
W1,ETTh2,cka_heatmap,96,11,last_layer,0,0,S,S,0.935328
W1,ETTh2,cka_heatmap,96,11,last_layer,0,1,S,S,0.808747
W1,ETTh2,cka_heatmap,96,11,last_layer,0,2,S,M,0.749379
W1,ETTh2,cka_heatmap,96,11,last_layer,0,3,S,M,0.729959
W1,ETTh2,cka_heatmap,96,11,last_layer,0,4,S,D,0.71025
W1,ETTh2,cka_heatmap,96,11,last_layer,0,5,S,D,0.702418
W1,ETTh2,cka_heatmap,96,11,last_layer,0,6,S,D,0.634506
W1,ETTh2,cka_heatmap,96,11,last_layer,1,1,S,S,0.807667
W1,ETTh2,cka_heatmap,96,11,last_layer,1,2,S,M,0.747864
W1,ETTh2,cka_heatmap,96,11,last_layer,1,3,S,M,0.728368
W1,ETTh2,cka_heatmap,96,11,last_layer,1,4,S,D,0.708237
W1,ETTh2,cka_heatmap,96,11,last_layer,1,5,S,D,0.699856
W1,ETTh2,cka_heatmap,96,11,last_layer,1,6,S,D,0.62952
W1,ETTh2,cka_heatmap,96,11,last_layer,2,2,M,M,0.744345
W1,ETTh2,cka_heatmap,96,11,last_layer,2,3,M,M,0.724765
W1,ETTh2,cka_heatmap,96,11,last_layer,2,4,M,D,0.704193
W1,ETTh2,cka_heatmap,96,11,last_layer,2,5,M,D,0.696465
W1,ETTh2,cka_heatmap,96,11,last_layer,2,6,M,D,0.625086
W1,ETTh2,cka_heatmap,96,11,last_layer,3,3,M,M,0.728708
W1,ETTh2,cka_heatmap,96,11,last_layer,3,4,M,D,0.708238
W1,ETTh2,cka_heatmap,96,11,last_layer,3,5,M,D,0.700266
W1,ETTh2,cka_heatmap,96,11,last_layer,3,6,M,D,0.628366
W1,ETTh2,cka_heatmap,96,11,last_layer,4,4,D,D,0.707261
W1,ETTh2,cka_heatmap,96,11,last_layer,4,5,D,D,0.698813
W1,ETTh2,cka_heatmap,96,11,last_layer,4,6,D,D,0.625786
W1,ETTh2,cka_heatmap,96,11,last_layer,5,5,D,D,0.697654
W1,ETTh2,cka_heatmap,96,11,last_layer,5,6,D,D,0.622872
W1,ETTh2,cka_heatmap,96,11,last_layer,6,6,D,D,0.624198
W1,ETTh2,cka_heatmap,96,13,per_layer,0,0,S,S,0.952572
W1,ETTh2,cka_heatmap,96,13,per_layer,0,1,S,S,0.834236
W1,ETTh2,cka_heatmap,96,13,per_layer,0,2,S,M,0.824146
W1,ETTh2,cka_heatmap,96,13,per_layer,0,3,S,M,0.838704
W1,ETTh2,cka_heatmap,96,13,per_layer,0,4,S,D,0.84008
W1,ETTh2,cka_heatmap,96,13,per_layer,0,5,S,D,0.802694
W1,ETTh2,cka_heatmap,96,13,per_layer,0,6,S,D,0.763674
W1,ETTh2,cka_heatmap,96,13,per_layer,1,1,S,S,0.853073
W1,ETTh2,cka_heatmap,96,13,per_layer,1,2,S,M,0.84568
W1,ETTh2,cka_heatmap,96,13,per_layer,1,3,S,M,0.858845
W1,ETTh2,cka_heatmap,96,13,per_layer,1,4,S,D,0.861537
W1,ETTh2,cka_heatmap,96,13,per_layer,1,5,S,D,0.828191
W1,ETTh2,cka_heatmap,96,13,per_layer,1,6,S,D,0.787949
W1,ETTh2,cka_heatmap,96,13,per_layer,2,2,M,M,0.876799
W1,ETTh2,cka_heatmap,96,13,per_layer,2,3,M,M,0.887381
W1,ETTh2,cka_heatmap,96,13,per_layer,2,4,M,D,0.893018
W1,ETTh2,cka_heatmap,96,13,per_layer,2,5,M,D,0.86498
W1,ETTh2,cka_heatmap,96,13,per_layer,2,6,M,D,0.823674
W1,ETTh2,cka_heatmap,96,13,per_layer,3,3,M,M,0.909522
