experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTh2,knockout_curve,96,11,per_layer,5,4.705458837223521,-0.0019166101082861
W1,ETTh2,knockout_curve,96,11,per_layer,6,4.696191049855138,-0.0111843974766694
W1,ETTh2,knockout_curve,96,11,last_layer,0,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,1,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,2,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,3,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,4,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,5,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,11,last_layer,6,5.190108578672574,0.0
W1,ETTh2,knockout_curve,96,13,per_layer,0,4.665858440346381,0.0021257299646766
W1,ETTh2,knockout_curve,96,13,per_layer,1,4.666458503076772,0.0027257926950676
W1,ETTh2,knockout_curve,96,13,per_layer,2,4.663331419421974,-0.0004012909597301
W1,ETTh2,knockout_curve,96,13,per_layer,3,4.664071253476004,0.0003385430942994
W1,ETTh2,knockout_curve,96,13,per_layer,4,4.661867574391024,-0.0018651359906804
W1,ETTh2,knockout_curve,96,13,per_layer,5,4.663598689495465,-0.0001340208862394
W1,ETTh2,knockout_curve,96,13,per_layer,6,4.658708111467468,-0.0050245989142361
W1,ETTh2,knockout_curve,96,13,last_layer,0,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,1,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,2,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,3,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,4,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,5,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,13,last_layer,6,5.210735679275519,0.0
W1,ETTh2,knockout_curve,96,17,per_layer,0,4.67230114884654,0.0007914575183605
W1,ETTh2,knockout_curve,96,17,per_layer,1,4.675836159902365,0.0043264685741855
W1,ETTh2,knockout_curve,96,17,per_layer,2,4.6717479716609045,0.0002382803327254
W1,ETTh2,knockout_curve,96,17,per_layer,3,4.669942727483113,-0.0015669638450663
W1,ETTh2,knockout_curve,96,17,per_layer,4,4.66900437771479,-0.0025053136133887
W1,ETTh2,knockout_curve,96,17,per_layer,5,4.667260287994042,-0.0042494033341373
W1,ETTh2,knockout_curve,96,17,per_layer,6,4.666487468049092,-0.005022223279087
W1,ETTh2,knockout_curve,96,17,last_layer,0,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,1,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,2,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,3,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,4,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,5,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,17,last_layer,6,5.221481112971928,0.0
W1,ETTh2,knockout_curve,96,19,per_layer,0,4.676899808527038,-0.0008811619317832
W1,ETTh2,knockout_curve,96,19,per_layer,1,4.677348449714865,-0.0004325207439563
W1,ETTh2,knockout_curve,96,19,per_layer,2,4.679123450215822,0.0013424797570005
W1,ETTh2,knockout_curve,96,19,per_layer,3,4.676128871300309,-0.0016520991585124
W1,ETTh2,knockout_curve,96,19,per_layer,4,4.677101845934733,-0.0006791245240878
W1,ETTh2,knockout_curve,96,19,per_layer,5,4.675166982840704,-0.0026139876181172
W1,ETTh2,knockout_curve,96,19,per_layer,6,4.66963303269804,-0.0081479377607811
W1,ETTh2,knockout_curve,96,19,last_layer,0,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,1,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,2,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,3,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,4,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,5,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,19,last_layer,6,5.253730709050495,0.0
W1,ETTh2,knockout_curve,96,23,per_layer,0,4.669541833363603,0.0002815334006829
W1,ETTh2,knockout_curve,96,23,per_layer,1,4.669792947365509,0.000532647402589
W1,ETTh2,knockout_curve,96,23,per_layer,2,4.67217008239304,0.0029097824301205
W1,ETTh2,knockout_curve,96,23,per_layer,3,4.671924103443743,0.0026638034808232
W1,ETTh2,knockout_curve,96,23,per_layer,4,4.668934304967023,-0.0003259949958964
W1,ETTh2,knockout_curve,96,23,per_layer,5,4.667625620724277,-0.0016346792386423
W1,ETTh2,knockout_curve,96,23,per_layer,6,4.6640239055832255,-0.0052363943796942
W1,ETTh2,knockout_curve,96,23,last_layer,0,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,1,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,2,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,3,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,4,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,5,5.172539016185611,0.0
W1,ETTh2,knockout_curve,96,23,last_layer,6,5.172539016185611,0.0
W1,ETTh2,knockout_curve,192,42,per_layer,0,4.901613516719904,0.0045808074538795
W1,ETTh2,knockout_curve,192,42,per_layer,1,4.900434151703613,0.0034014424375889
W1,ETTh2,knockout_curve,192,42,per_layer,2,4.897792174740644,0.0007594654746201
W1,ETTh2,knockout_curve,192,42,per_layer,3,4.895811474474002,-0.0012212347920215
W1,ETTh2,knockout_curve,192,42,per_layer,4,4.895584921953439,-0.0014477873125846
W1,ETTh2,knockout_curve,192,42,per_layer,5,4.896312581515251,-0.0007201277507729
W1,ETTh2,knockout_curve,192,42,per_layer,6,4.8941612353436295,-0.0028714739223945
W1,ETTh2,knockout_curve,192,42,last_layer,0,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,1,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,2,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,3,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,4,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,5,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,42,last_layer,6,5.415540920161788,0.0
W1,ETTh2,knockout_curve,192,2,per_layer,0,4.928566132457723,0.0042322158970735
W1,ETTh2,knockout_curve,192,2,per_layer,1,4.928725743612594,0.0043918270519442
W1,ETTh2,knockout_curve,192,2,per_layer,2,4.923045741759644,-0.0012881748010054
W1,ETTh2,knockout_curve,192,2,per_layer,3,4.922605594724915,-0.001728321835734
W1,ETTh2,knockout_curve,192,2,per_layer,4,4.920478869835963,-0.003855046724686
W1,ETTh2,knockout_curve,192,2,per_layer,5,4.925075524617593,0.0007416080569431
W1,ETTh2,knockout_curve,192,2,per_layer,6,4.917579499975605,-0.0067544165850446
W1,ETTh2,knockout_curve,192,2,last_layer,0,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,1,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,2,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,3,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,4,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,5,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,2,last_layer,6,5.403452121237642,0.0
W1,ETTh2,knockout_curve,192,3,per_layer,0,4.931332400640366,-0.0012527695809065
W1,ETTh2,knockout_curve,192,3,per_layer,1,4.93666268504152,0.0040775148202474
W1,ETTh2,knockout_curve,192,3,per_layer,2,4.932029660552621,-0.0005555096686515
W1,ETTh2,knockout_curve,192,3,per_layer,3,4.933210090223303,0.0006249200020302
W1,ETTh2,knockout_curve,192,3,per_layer,4,4.929710153566957,-0.0028750166543147
W1,ETTh2,knockout_curve,192,3,per_layer,5,4.927888356334418,-0.0046968138868539
W1,ETTh2,knockout_curve,192,3,per_layer,6,4.923159604960075,-0.0094255652611972
W1,ETTh2,knockout_curve,192,3,last_layer,0,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,1,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,2,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,3,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,4,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,5,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,3,last_layer,6,5.373622039882843,0.0
W1,ETTh2,knockout_curve,192,5,per_layer,0,4.917292883913146,0.0029197432230452
W1,ETTh2,knockout_curve,192,5,per_layer,1,4.916308720808067,0.0019355801179665
W1,ETTh2,knockout_curve,192,5,per_layer,2,4.914884893984616,0.0005117532945151
W1,ETTh2,knockout_curve,192,5,per_layer,3,4.916229924777604,0.0018567840875034
W1,ETTh2,knockout_curve,192,5,per_layer,4,4.913922730415527,-0.0004504102745741
W1,ETTh2,knockout_curve,192,5,per_layer,5,4.912751043374625,-0.0016220973154759
W1,ETTh2,knockout_curve,192,5,per_layer,6,4.910947941797208,-0.0034251988928923
W1,ETTh2,knockout_curve,192,5,last_layer,0,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,1,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,2,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,3,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,4,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,5,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,5,last_layer,6,5.422768727279052,0.0
W1,ETTh2,knockout_curve,192,7,per_layer,0,4.915547079643689,0.0025673830434129
W1,ETTh2,knockout_curve,192,7,per_layer,1,4.9136108870163016,0.0006311904160254
W1,ETTh2,knockout_curve,192,7,per_layer,2,4.9119849558671325,-0.0009947407331436
W1,ETTh2,knockout_curve,192,7,per_layer,3,4.908941415620171,-0.0040382809801053
W1,ETTh2,knockout_curve,192,7,per_layer,4,4.91212702104497,-0.0008526755553059
W1,ETTh2,knockout_curve,192,7,per_layer,5,4.910363112578273,-0.0026165840220029
W1,ETTh2,knockout_curve,192,7,per_layer,6,4.906735578671574,-0.006244117928702
W1,ETTh2,knockout_curve,192,7,last_layer,0,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,1,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,2,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,3,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,4,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,5,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,7,last_layer,6,5.388164898762595,0.0
W1,ETTh2,knockout_curve,192,11,per_layer,0,4.939107603249132,-0.0104955213153257
W1,ETTh2,knockout_curve,192,11,per_layer,1,4.949987935523541,0.0003848109590833
W1,ETTh2,knockout_curve,192,11,per_layer,2,4.946496239799845,-0.0031068847646134
W1,ETTh2,knockout_curve,192,11,per_layer,3,4.946908584644588,-0.0026945399198696
W1,ETTh2,knockout_curve,192,11,per_layer,4,4.943529882727121,-0.0060732418373374
W1,ETTh2,knockout_curve,192,11,per_layer,5,4.943792249882428,-0.0058108746820302
W1,ETTh2,knockout_curve,192,11,per_layer,6,4.936001133425565,-0.0136019911388931
W1,ETTh2,knockout_curve,192,11,last_layer,0,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,1,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,2,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,3,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,4,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,5,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,11,last_layer,6,5.374393239039705,0.0
W1,ETTh2,knockout_curve,192,13,per_layer,0,4.91382348672574,0.003568416121114
W1,ETTh2,knockout_curve,192,13,per_layer,1,4.913926429502107,0.0036713588974812
W1,ETTh2,knockout_curve,192,13,per_layer,2,4.910812901643673,0.000557831039047
W1,ETTh2,knockout_curve,192,13,per_layer,3,4.910455920073722,0.0002008494690963
W1,ETTh2,knockout_curve,192,13,per_layer,4,4.90794175836132,-0.0023133122433058
W1,ETTh2,knockout_curve,192,13,per_layer,5,4.909370100867572,-0.0008849697370534
W1,ETTh2,knockout_curve,192,13,per_layer,6,4.904690266900377,-0.0055648037042486
W1,ETTh2,knockout_curve,192,13,last_layer,0,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,1,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,2,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,3,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,4,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,5,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,13,last_layer,6,5.4060425188239165,0.0
W1,ETTh2,knockout_curve,192,17,per_layer,0,4.914868115492204,-1.1372591431246803e-05
W1,ETTh2,knockout_curve,192,17,per_layer,1,4.917858953363818,0.0029794652801831
W1,ETTh2,knockout_curve,192,17,per_layer,2,4.915744938633083,0.0008654505494485
W1,ETTh2,knockout_curve,192,17,per_layer,3,4.916799914391762,0.0019204263081276
W1,ETTh2,knockout_curve,192,17,per_layer,4,4.9120268421558,-0.0028526459278346
W1,ETTh2,knockout_curve,192,17,per_layer,5,4.910941036270427,-0.0039384518132079
W1,ETTh2,knockout_curve,192,17,per_layer,6,4.908518068931408,-0.0063614191522267
W1,ETTh2,knockout_curve,192,17,last_layer,0,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,1,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,2,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,3,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,4,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,5,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,17,last_layer,6,5.35981922143712,0.0
W1,ETTh2,knockout_curve,192,19,per_layer,0,4.933246381526048,-0.0006319957576277
W1,ETTh2,knockout_curve,192,19,per_layer,1,4.930618663449639,-0.0032597138340362
W1,ETTh2,knockout_curve,192,19,per_layer,2,4.938581822340761,0.0047034450570855
W1,ETTh2,knockout_curve,192,19,per_layer,3,4.931080889491522,-0.0027974877921534
W1,ETTh2,knockout_curve,192,19,per_layer,4,4.932691110658579,-0.001187266625096
