experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,weather,knockout_curve,96,19,per_layer,2,78.40454228362853,-0.0227910807817579
W1,weather,knockout_curve,96,19,per_layer,3,78.40716388733784,-0.0201694770724429
W1,weather,knockout_curve,96,19,per_layer,4,78.39482227738684,-0.032511087023451
W1,weather,knockout_curve,96,19,per_layer,5,78.42199127777243,-0.005342086637853
W1,weather,knockout_curve,96,19,per_layer,6,78.40971314073533,-0.0176202236749531
W1,weather,knockout_curve,96,19,last_layer,0,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,1,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,2,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,3,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,4,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,5,81.78703416968396,0.0
W1,weather,knockout_curve,96,19,last_layer,6,81.78703416968396,0.0
W1,weather,knockout_curve,96,23,per_layer,0,78.55738887179338,0.0841929450203338
W1,weather,knockout_curve,96,23,per_layer,1,78.47504790343349,0.001851976660447
W1,weather,knockout_curve,96,23,per_layer,2,78.46576421850058,-0.0074317082724633
W1,weather,knockout_curve,96,23,per_layer,3,78.48549801855857,0.0123020917855285
W1,weather,knockout_curve,96,23,per_layer,4,78.46097069540856,-0.0122252313644821
W1,weather,knockout_curve,96,23,per_layer,5,78.46054067620642,-0.0126552505666239
W1,weather,knockout_curve,96,23,per_layer,6,78.47324995870137,5.403192832886816e-05
W1,weather,knockout_curve,96,23,last_layer,0,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,1,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,2,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,3,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,4,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,5,81.16259851051274,0.0
W1,weather,knockout_curve,96,23,last_layer,6,81.16259851051274,0.0
W1,weather,knockout_curve,192,42,per_layer,0,80.22759596255308,0.0188457469748613
W1,weather,knockout_curve,192,42,per_layer,1,80.22696487811743,0.0182146625392078
W1,weather,knockout_curve,192,42,per_layer,2,80.2152767462291,0.0065265306508734
W1,weather,knockout_curve,192,42,per_layer,3,80.19799476266621,-0.0107554529120079
W1,weather,knockout_curve,192,42,per_layer,4,80.20326024989205,-0.0054899656861664
W1,weather,knockout_curve,192,42,per_layer,5,80.2138085347584,0.0050583191801791
W1,weather,knockout_curve,192,42,per_layer,6,80.20371702337265,-0.0050331922055733
W1,weather,knockout_curve,192,42,last_layer,0,82.9979581650676,0.0
W1,weather,knockout_curve,192,42,last_layer,1,82.9979581650676,0.0
W1,weather,knockout_curve,192,42,last_layer,2,82.9979581650676,0.0
W1,weather,knockout_curve,192,42,last_layer,3,82.9979581650676,0.0
W1,weather,knockout_curve,192,42,last_layer,4,82.9979581650676,0.0
W1,weather,knockout_curve,192,42,last_layer,5,82.9979581650676,0.0
