experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTm1,knockout_curve,96,2,last_layer,3,2.6805325723236777,0.0
W1,ETTm1,knockout_curve,96,2,last_layer,4,2.6805325723236777,0.0
W1,ETTm1,knockout_curve,96,2,last_layer,5,2.6805325723236777,0.0
W1,ETTm1,knockout_curve,96,2,last_layer,6,2.6805325723236777,0.0
W1,ETTm1,knockout_curve,96,3,per_layer,0,2.5768236761483587,0.0010302890427302
W1,ETTm1,knockout_curve,96,3,per_layer,1,2.575737059094429,-5.6328011198925054e-05
W1,ETTm1,knockout_curve,96,3,per_layer,2,2.5759659759922138,0.0001725888865853
W1,ETTm1,knockout_curve,96,3,per_layer,3,2.575873649408988,8.026230335955731e-05
W1,ETTm1,knockout_curve,96,3,per_layer,4,2.5756479247707387,-0.0001454623348897
W1,ETTm1,knockout_curve,96,3,per_layer,5,2.575569803127268,-0.0002235839783604
W1,ETTm1,knockout_curve,96,3,per_layer,6,2.57544929179108,-0.0003440953145483
W1,ETTm1,knockout_curve,96,3,last_layer,0,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,1,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,2,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,3,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,4,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,5,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,3,last_layer,6,2.6850579051771937,0.0
W1,ETTm1,knockout_curve,96,5,per_layer,0,2.5669028678398247,0.0006674892336566
W1,ETTm1,knockout_curve,96,5,per_layer,1,2.566338092128596,0.0001027135224278
W1,ETTm1,knockout_curve,96,5,per_layer,2,2.566239256342006,3.877735837765073e-06
W1,ETTm1,knockout_curve,96,5,per_layer,3,2.566029946173802,-0.0002054324323661
W1,ETTm1,knockout_curve,96,5,per_layer,4,2.5653410421258487,-0.0008943364803193
W1,ETTm1,knockout_curve,96,5,per_layer,5,2.5653974791903256,-0.0008378994158424
W1,ETTm1,knockout_curve,96,5,per_layer,6,2.5655438049767363,-0.0006915736294317
W1,ETTm1,knockout_curve,96,5,last_layer,0,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,1,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,2,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,3,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,4,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,5,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,5,last_layer,6,2.709730695113568,0.0
W1,ETTm1,knockout_curve,96,7,per_layer,0,2.5831765753456204,0.0016956147063091
W1,ETTm1,knockout_curve,96,7,per_layer,1,2.5812753351334754,-0.0002056255058358
W1,ETTm1,knockout_curve,96,7,per_layer,2,2.5818439484583604,0.0003629878190491
W1,ETTm1,knockout_curve,96,7,per_layer,3,2.581239483806648,-0.0002414768326639
W1,ETTm1,knockout_curve,96,7,per_layer,4,2.581124609113011,-0.0003563515263
W1,ETTm1,knockout_curve,96,7,per_layer,5,2.5810394084322428,-0.0004415522070684
W1,ETTm1,knockout_curve,96,7,per_layer,6,2.581091396690921,-0.0003895639483904
W1,ETTm1,knockout_curve,96,7,last_layer,0,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,1,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,2,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,3,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,4,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,5,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,7,last_layer,6,2.6972558790681376,0.0
W1,ETTm1,knockout_curve,96,11,per_layer,0,2.578893660672322,0.0011089766006637
W1,ETTm1,knockout_curve,96,11,per_layer,1,2.577788808936913,4.124865255139554e-06
W1,ETTm1,knockout_curve,96,11,per_layer,2,2.577236671133049,-0.000548012938609
W1,ETTm1,knockout_curve,96,11,per_layer,3,2.5778402691447315,5.558507307323879e-05
W1,ETTm1,knockout_curve,96,11,per_layer,4,2.5773519936051748,-0.0004326904664835
W1,ETTm1,knockout_curve,96,11,per_layer,5,2.577163747849593,-0.0006209362220648
W1,ETTm1,knockout_curve,96,11,per_layer,6,2.577327362452907,-0.0004573216187511
W1,ETTm1,knockout_curve,96,11,last_layer,0,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,1,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,2,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,3,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,4,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,5,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,11,last_layer,6,2.7096379309127143,0.0
W1,ETTm1,knockout_curve,96,13,per_layer,0,2.5697065649704385,-0.0009085382355995
W1,ETTm1,knockout_curve,96,13,per_layer,1,2.570193670890839,-0.0004214323151989
W1,ETTm1,knockout_curve,96,13,per_layer,2,2.569370300915012,-0.0012448022910258
W1,ETTm1,knockout_curve,96,13,per_layer,3,2.569838340856076,-0.0007767623499623
W1,ETTm1,knockout_curve,96,13,per_layer,4,2.5700073128189795,-0.0006077903870584
W1,ETTm1,knockout_curve,96,13,per_layer,5,2.5701801361434664,-0.0004349670625716
W1,ETTm1,knockout_curve,96,13,per_layer,6,2.569451911587598,-0.0011631916184402
W1,ETTm1,knockout_curve,96,13,last_layer,0,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,1,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,2,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,3,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,4,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,5,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,13,last_layer,6,2.70142896017859,0.0
W1,ETTm1,knockout_curve,96,17,per_layer,0,2.5875623975609603,-0.0022970716907848
W1,ETTm1,knockout_curve,96,17,per_layer,1,2.590376199924696,0.0005167306729507
W1,ETTm1,knockout_curve,96,17,per_layer,2,2.589744080814892,-0.0001153884368538
W1,ETTm1,knockout_curve,96,17,per_layer,3,2.589764636290449,-9.483296129619843e-05
W1,ETTm1,knockout_curve,96,17,per_layer,4,2.5893342465543734,-0.0005252226973717
W1,ETTm1,knockout_curve,96,17,per_layer,5,2.589607749075252,-0.0002517201764935
W1,ETTm1,knockout_curve,96,17,per_layer,6,2.589993657816799,0.0001341885650538
W1,ETTm1,knockout_curve,96,17,last_layer,0,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,1,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,2,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,3,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,4,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,5,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,17,last_layer,6,2.702741184654718,0.0
W1,ETTm1,knockout_curve,96,19,per_layer,0,2.5770642769383967,0.000682419294756
W1,ETTm1,knockout_curve,96,19,per_layer,1,2.575754872050665,-0.0006269855929756
W1,ETTm1,knockout_curve,96,19,per_layer,2,2.5766705360290074,0.0002886783853668
W1,ETTm1,knockout_curve,96,19,per_layer,3,2.576659898981765,0.0002780413381242
W1,ETTm1,knockout_curve,96,19,per_layer,4,2.576725796644201,0.0003439390005608
W1,ETTm1,knockout_curve,96,19,per_layer,5,2.5764842773666627,0.0001024197230221
W1,ETTm1,knockout_curve,96,19,per_layer,6,2.577543141042319,0.0011612833986784
W1,ETTm1,knockout_curve,96,19,last_layer,0,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,1,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,2,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,3,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,4,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,5,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,19,last_layer,6,2.7008149388121465,0.0
W1,ETTm1,knockout_curve,96,23,per_layer,0,2.589509165977878,-0.0002982195780729
W1,ETTm1,knockout_curve,96,23,per_layer,1,2.5898354820938665,2.809653791535638e-05
W1,ETTm1,knockout_curve,96,23,per_layer,2,2.5904241205656104,0.0006167350096593
W1,ETTm1,knockout_curve,96,23,per_layer,3,2.5898968718341773,8.94862782261363e-05
W1,ETTm1,knockout_curve,96,23,per_layer,4,2.5897140925391966,-9.32930167545365e-05
W1,ETTm1,knockout_curve,96,23,per_layer,5,2.5899191142997955,0.0001117287438443
W1,ETTm1,knockout_curve,96,23,per_layer,6,2.589300405820578,-0.0005069797353729
W1,ETTm1,knockout_curve,96,23,last_layer,0,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,1,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,2,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,3,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,4,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,5,2.697350060387751,0.0
W1,ETTm1,knockout_curve,96,23,last_layer,6,2.697350060387751,0.0
W1,ETTm1,knockout_curve,192,42,per_layer,0,2.7843375776791794,4.684717228720103e-05
W1,ETTm1,knockout_curve,192,42,per_layer,1,2.783677194790932,-0.0006135357159604
W1,ETTm1,knockout_curve,192,42,per_layer,2,2.784143611224666,-0.0001471192822264
W1,ETTm1,knockout_curve,192,42,per_layer,3,2.7845509860691435,0.0002602555622512
W1,ETTm1,knockout_curve,192,42,per_layer,4,2.784509937061632,0.0002192065547399
W1,ETTm1,knockout_curve,192,42,per_layer,5,2.7839855613767046,-0.0003051691301876
W1,ETTm1,knockout_curve,192,42,per_layer,6,2.783515611460622,-0.0007751190462701
W1,ETTm1,knockout_curve,192,42,last_layer,0,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,1,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,2,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,3,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,4,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,5,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,42,last_layer,6,2.895789703072608,0.0
W1,ETTm1,knockout_curve,192,2,per_layer,0,2.7920342848864323,-0.000115012449358
W1,ETTm1,knockout_curve,192,2,per_layer,1,2.791513007843831,-0.0006362894919593
W1,ETTm1,knockout_curve,192,2,per_layer,2,2.792466367850121,0.0003170705143307
W1,ETTm1,knockout_curve,192,2,per_layer,3,2.7922952516940622,0.0001459543582718
W1,ETTm1,knockout_curve,192,2,per_layer,4,2.7919046908928493,-0.0002446064429411
W1,ETTm1,knockout_curve,192,2,per_layer,5,2.7917295425926856,-0.0004197547431048
W1,ETTm1,knockout_curve,192,2,per_layer,6,2.791439407606579,-0.0007098897292112
W1,ETTm1,knockout_curve,192,2,last_layer,0,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,1,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,2,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,3,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,4,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,5,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,2,last_layer,6,2.914171449142836,0.0
W1,ETTm1,knockout_curve,192,3,per_layer,0,2.790823393743285,-0.001020736286692
W1,ETTm1,knockout_curve,192,3,per_layer,1,2.7921335859320457,0.0002894559020685
W1,ETTm1,knockout_curve,192,3,per_layer,2,2.79258896970772,0.0007448396777429
W1,ETTm1,knockout_curve,192,3,per_layer,3,2.791967369542627,0.0001232395126495
W1,ETTm1,knockout_curve,192,3,per_layer,4,2.792044598995461,0.0002004689654842
W1,ETTm1,knockout_curve,192,3,per_layer,5,2.7919505226389383,0.000106392608961
W1,ETTm1,knockout_curve,192,3,per_layer,6,2.791410510728353,-0.0004336193016243
W1,ETTm1,knockout_curve,192,3,last_layer,0,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,1,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,2,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,3,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,4,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,5,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,3,last_layer,6,2.8964077293445296,0.0
W1,ETTm1,knockout_curve,192,5,per_layer,0,2.7829770453618075,-0.0007647054542734
W1,ETTm1,knockout_curve,192,5,per_layer,1,2.784440991748116,0.0006992409320347
W1,ETTm1,knockout_curve,192,5,per_layer,2,2.783274123422572,-0.0004676273935091
W1,ETTm1,knockout_curve,192,5,per_layer,3,2.7835219450286672,-0.0002198057874136
W1,ETTm1,knockout_curve,192,5,per_layer,4,2.783256701923052,-0.000485048893029
W1,ETTm1,knockout_curve,192,5,per_layer,5,2.783660741770144,-8.100904593755232e-05
W1,ETTm1,knockout_curve,192,5,per_layer,6,2.783077224007888,-0.000664526808193
W1,ETTm1,knockout_curve,192,5,last_layer,0,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,1,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,2,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,3,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,4,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,5,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,5,last_layer,6,2.956278005975596,0.0
W1,ETTm1,knockout_curve,192,7,per_layer,0,2.799857219154745,0.001044039012759
W1,ETTm1,knockout_curve,192,7,per_layer,1,2.798831032041072,1.7851899086096523e-05
W1,ETTm1,knockout_curve,192,7,per_layer,2,2.7989844401523296,0.0001712600103438
W1,ETTm1,knockout_curve,192,7,per_layer,3,2.798583100302835,-0.0002300798391505
W1,ETTm1,knockout_curve,192,7,per_layer,4,2.7986145039513595,-0.0001986761906263
W1,ETTm1,knockout_curve,192,7,per_layer,5,2.7984230821242733,-0.0003900980177125
W1,ETTm1,knockout_curve,192,7,per_layer,6,2.7986715347989675,-0.0001416453430183
W1,ETTm1,knockout_curve,192,7,last_layer,0,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,1,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,2,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,3,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,4,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,5,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,7,last_layer,6,2.915928527554076,0.0
W1,ETTm1,knockout_curve,192,11,per_layer,0,2.7926306605495115,0.0002415503852435
W1,ETTm1,knockout_curve,192,11,per_layer,1,2.7920744934558965,-0.0003146167083714
W1,ETTm1,knockout_curve,192,11,per_layer,2,2.7913552902457988,-0.0010338199184691
W1,ETTm1,knockout_curve,192,11,per_layer,3,2.79214555757843,-0.0002435525858373
W1,ETTm1,knockout_curve,192,11,per_layer,4,2.792118933633181,-0.000270176531087
W1,ETTm1,knockout_curve,192,11,per_layer,5,2.792438740556304,4.9630392035648896e-05
W1,ETTm1,knockout_curve,192,11,per_layer,6,2.7905752883320614,-0.0018138218322065
W1,ETTm1,knockout_curve,192,11,last_layer,0,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,1,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,2,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,3,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,4,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,5,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,11,last_layer,6,2.92778981158047,0.0
W1,ETTm1,knockout_curve,192,13,per_layer,0,2.786303485418693,-0.0002562563537402
W1,ETTm1,knockout_curve,192,13,per_layer,1,2.786691000605589,0.0001312588331559
W1,ETTm1,knockout_curve,192,13,per_layer,2,2.785755409285568,-0.0008043324868656
W1,ETTm1,knockout_curve,192,13,per_layer,3,2.786437233880439,-0.0001225078919944
W1,ETTm1,knockout_curve,192,13,per_layer,4,2.786446179897026,-0.0001135618754073
W1,ETTm1,knockout_curve,192,13,per_layer,5,2.7867771437319666,0.0002174019595333
W1,ETTm1,knockout_curve,192,13,per_layer,6,2.78569100630893,-0.0008687354635026
W1,ETTm1,knockout_curve,192,13,last_layer,0,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,1,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,2,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,3,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,4,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,5,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,13,last_layer,6,2.913288555331666,0.0
W1,ETTm1,knockout_curve,192,17,per_layer,0,2.7930578024274406,-0.0006252314339709
W1,ETTm1,knockout_curve,192,17,per_layer,1,2.793796567359883,0.0001135334984714
W1,ETTm1,knockout_curve,192,17,per_layer,2,2.7936287470298984,-5.428683151320613e-05
W1,ETTm1,knockout_curve,192,17,per_layer,3,2.793927065116475,0.0002440312550633
W1,ETTm1,knockout_curve,192,17,per_layer,4,2.793858417591919,0.0001753837305074
W1,ETTm1,knockout_curve,192,17,per_layer,5,2.7939104226315754,0.0002273887701638
W1,ETTm1,knockout_curve,192,17,per_layer,6,2.793742492495971,5.945863455947276e-05
W1,ETTm1,knockout_curve,192,17,last_layer,0,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,1,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,2,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,3,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,4,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,5,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,17,last_layer,6,2.9020304289846783,0.0
W1,ETTm1,knockout_curve,192,19,per_layer,0,2.7879187892472124,0.000276584682251
W1,ETTm1,knockout_curve,192,19,per_layer,1,2.787024216326874,-0.0006179882380874
W1,ETTm1,knockout_curve,192,19,per_layer,2,2.78713880194536,-0.0005034026196013
W1,ETTm1,knockout_curve,192,19,per_layer,3,2.7879296414813264,0.000287436916365
W1,ETTm1,knockout_curve,192,19,per_layer,4,2.788059531131025,0.0004173265660631
W1,ETTm1,knockout_curve,192,19,per_layer,5,2.787921801773933,0.0002795972089715
W1,ETTm1,knockout_curve,192,19,per_layer,6,2.7880131932580072,0.0003709886930458
W1,ETTm1,knockout_curve,192,19,last_layer,0,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,1,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,2,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,3,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,4,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,5,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,19,last_layer,6,2.888871032969478,0.0
W1,ETTm1,knockout_curve,192,23,per_layer,0,2.795392259587896,-0.0007292962674592
W1,ETTm1,knockout_curve,192,23,per_layer,1,2.796218588303996,9.70324486413432e-05
W1,ETTm1,knockout_curve,192,23,per_layer,2,2.7962180468336184,9.649097826391896e-05
W1,ETTm1,knockout_curve,192,23,per_layer,3,2.7963492561050405,0.0002277002496859
W1,ETTm1,knockout_curve,192,23,per_layer,4,2.7962337520217946,0.00011219616644
W1,ETTm1,knockout_curve,192,23,per_layer,5,2.79633437648688,0.0002128206315248
W1,ETTm1,knockout_curve,192,23,per_layer,6,2.7950276051663323,-0.0010939506890221
W1,ETTm1,knockout_curve,192,23,last_layer,0,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,1,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,2,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,3,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,4,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,5,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,192,23,last_layer,6,2.9145129871296453,0.0
W1,ETTm1,knockout_curve,336,42,per_layer,0,2.9665844338215583,0.0003410658942044
W1,ETTm1,knockout_curve,336,42,per_layer,1,2.966560269982552,0.0003169020551978
W1,ETTm1,knockout_curve,336,42,per_layer,2,2.9659778007680093,-0.0002655671593445
W1,ETTm1,knockout_curve,336,42,per_layer,3,2.966589785802482,0.0003464178751282
W1,ETTm1,knockout_curve,336,42,per_layer,4,2.9666729980806306,0.0004296301532766
W1,ETTm1,knockout_curve,336,42,per_layer,5,2.9659841297242484,-0.0002592382031054
W1,ETTm1,knockout_curve,336,42,per_layer,6,2.9653035797067,-0.0009397882206543
W1,ETTm1,knockout_curve,336,42,last_layer,0,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,1,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,2,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,3,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,4,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,5,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,42,last_layer,6,3.0859082263806767,0.0
W1,ETTm1,knockout_curve,336,2,per_layer,0,2.969165628801055,-0.0002294255336172
W1,ETTm1,knockout_curve,336,2,per_layer,1,2.9692866717040367,-0.0001083826306356
W1,ETTm1,knockout_curve,336,2,per_layer,2,2.969936719845251,0.0005416655105787
W1,ETTm1,knockout_curve,336,2,per_layer,3,2.9700115227413484,0.000616468406676
W1,ETTm1,knockout_curve,336,2,per_layer,4,2.969046785124718,-0.0003482692099541
W1,ETTm1,knockout_curve,336,2,per_layer,5,2.9693323797873923,-6.26745472800394e-05
W1,ETTm1,knockout_curve,336,2,per_layer,6,2.9689740262971904,-0.0004210280374818
W1,ETTm1,knockout_curve,336,2,last_layer,0,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,1,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,2,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,3,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,4,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,5,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,2,last_layer,6,3.0633014144757325,0.0
W1,ETTm1,knockout_curve,336,3,per_layer,0,2.975949269464996,0.0012111698917749
W1,ETTm1,knockout_curve,336,3,per_layer,1,2.9754829463680705,0.0007448467948498
W1,ETTm1,knockout_curve,336,3,per_layer,2,2.975210890683487,0.0004727911102664
W1,ETTm1,knockout_curve,336,3,per_layer,3,2.975058325049958,0.0003202254767371
W1,ETTm1,knockout_curve,336,3,per_layer,4,2.9748685506662422,0.0001304510930215
W1,ETTm1,knockout_curve,336,3,per_layer,5,2.9754072940072844,0.0006691944340637
W1,ETTm1,knockout_curve,336,3,per_layer,6,2.974163426610551,-0.0005746729626694
W1,ETTm1,knockout_curve,336,3,last_layer,0,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,1,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,2,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,3,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,4,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,5,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,3,last_layer,6,3.0688613623215293,0.0
W1,ETTm1,knockout_curve,336,5,per_layer,0,2.966942023387616,0.0010369098603688
W1,ETTm1,knockout_curve,336,5,per_layer,1,2.9661324185362505,0.0002273050090035
W1,ETTm1,knockout_curve,336,5,per_layer,2,2.966202416921972,0.0002973033947251
W1,ETTm1,knockout_curve,336,5,per_layer,3,2.966037846990089,0.0001327334628422
W1,ETTm1,knockout_curve,336,5,per_layer,4,2.965946079155223,4.096562797606396e-05
