experiment_type,dataset,plot_type,horizon,seed,mode,cnn_layer,gru_layer,cnn_depth_bin,gru_depth_bin,cka_value
W1,ETTm1,cka_heatmap,96,3,last_layer,3,3,M,M,0.966277
W1,ETTm1,cka_heatmap,96,3,last_layer,3,4,M,D,0.953458
W1,ETTm1,cka_heatmap,96,3,last_layer,3,5,M,D,0.942482
W1,ETTm1,cka_heatmap,96,3,last_layer,3,6,M,D,0.922645
W1,ETTm1,cka_heatmap,96,3,last_layer,4,4,D,D,0.95323
W1,ETTm1,cka_heatmap,96,3,last_layer,4,5,D,D,0.942242
W1,ETTm1,cka_heatmap,96,3,last_layer,4,6,D,D,0.921915
W1,ETTm1,cka_heatmap,96,3,last_layer,5,5,D,D,0.938573
W1,ETTm1,cka_heatmap,96,3,last_layer,5,6,D,D,0.91786
W1,ETTm1,cka_heatmap,96,3,last_layer,6,6,D,D,0.914941
W1,ETTm1,cka_heatmap,96,5,per_layer,0,0,S,S,0.99149
W1,ETTm1,cka_heatmap,96,5,per_layer,0,1,S,S,0.98919
W1,ETTm1,cka_heatmap,96,5,per_layer,0,2,S,M,0.984077
W1,ETTm1,cka_heatmap,96,5,per_layer,0,3,S,M,0.984374
W1,ETTm1,cka_heatmap,96,5,per_layer,0,4,S,D,0.950332
W1,ETTm1,cka_heatmap,96,5,per_layer,0,5,S,D,0.924145
W1,ETTm1,cka_heatmap,96,5,per_layer,0,6,S,D,0.936818
W1,ETTm1,cka_heatmap,96,5,per_layer,1,1,S,S,0.994694
W1,ETTm1,cka_heatmap,96,5,per_layer,1,2,S,M,0.990814
W1,ETTm1,cka_heatmap,96,5,per_layer,1,3,S,M,0.991117
W1,ETTm1,cka_heatmap,96,5,per_layer,1,4,S,D,0.963066
W1,ETTm1,cka_heatmap,96,5,per_layer,1,5,S,D,0.937735
W1,ETTm1,cka_heatmap,96,5,per_layer,1,6,S,D,0.946273
W1,ETTm1,cka_heatmap,96,5,per_layer,2,2,M,M,0.995231
W1,ETTm1,cka_heatmap,96,5,per_layer,2,3,M,M,0.995333
W1,ETTm1,cka_heatmap,96,5,per_layer,2,4,M,D,0.977253
W1,ETTm1,cka_heatmap,96,5,per_layer,2,5,M,D,0.95478
W1,ETTm1,cka_heatmap,96,5,per_layer,2,6,M,D,0.955232
W1,ETTm1,cka_heatmap,96,5,per_layer,3,3,M,M,0.992171
W1,ETTm1,cka_heatmap,96,5,per_layer,3,4,M,D,0.984751
W1,ETTm1,cka_heatmap,96,5,per_layer,3,5,M,D,0.962758
W1,ETTm1,cka_heatmap,96,5,per_layer,3,6,M,D,0.95534
W1,ETTm1,cka_heatmap,96,5,per_layer,4,4,D,D,0.989942
W1,ETTm1,cka_heatmap,96,5,per_layer,4,5,D,D,0.971103
W1,ETTm1,cka_heatmap,96,5,per_layer,4,6,D,D,0.954752
W1,ETTm1,cka_heatmap,96,5,per_layer,5,5,D,D,0.966967
W1,ETTm1,cka_heatmap,96,5,per_layer,5,6,D,D,0.94114
W1,ETTm1,cka_heatmap,96,5,per_layer,6,6,D,D,0.880264
W1,ETTm1,cka_heatmap,96,5,last_layer,0,0,S,S,0.987962
W1,ETTm1,cka_heatmap,96,5,last_layer,0,1,S,S,0.964112
W1,ETTm1,cka_heatmap,96,5,last_layer,0,2,S,M,0.966726
W1,ETTm1,cka_heatmap,96,5,last_layer,0,3,S,M,0.967187
W1,ETTm1,cka_heatmap,96,5,last_layer,0,4,S,D,0.970713
W1,ETTm1,cka_heatmap,96,5,last_layer,0,5,S,D,0.97832
W1,ETTm1,cka_heatmap,96,5,last_layer,0,6,S,D,0.980177
W1,ETTm1,cka_heatmap,96,5,last_layer,1,1,S,S,0.963552
W1,ETTm1,cka_heatmap,96,5,last_layer,1,2,S,M,0.966069
W1,ETTm1,cka_heatmap,96,5,last_layer,1,3,S,M,0.96647
W1,ETTm1,cka_heatmap,96,5,last_layer,1,4,S,D,0.970182
W1,ETTm1,cka_heatmap,96,5,last_layer,1,5,S,D,0.978101
W1,ETTm1,cka_heatmap,96,5,last_layer,1,6,S,D,0.980166
W1,ETTm1,cka_heatmap,96,5,last_layer,2,2,M,M,0.964267
W1,ETTm1,cka_heatmap,96,5,last_layer,2,3,M,M,0.965807
W1,ETTm1,cka_heatmap,96,5,last_layer,2,4,M,D,0.970576
W1,ETTm1,cka_heatmap,96,5,last_layer,2,5,M,D,0.978763
W1,ETTm1,cka_heatmap,96,5,last_layer,2,6,M,D,0.980653
W1,ETTm1,cka_heatmap,96,5,last_layer,3,3,M,M,0.96104
W1,ETTm1,cka_heatmap,96,5,last_layer,3,4,M,D,0.96617
W1,ETTm1,cka_heatmap,96,5,last_layer,3,5,M,D,0.975697
W1,ETTm1,cka_heatmap,96,5,last_layer,3,6,M,D,0.978912
W1,ETTm1,cka_heatmap,96,5,last_layer,4,4,D,D,0.965592
W1,ETTm1,cka_heatmap,96,5,last_layer,4,5,D,D,0.975507
W1,ETTm1,cka_heatmap,96,5,last_layer,4,6,D,D,0.978699
W1,ETTm1,cka_heatmap,96,5,last_layer,5,5,D,D,0.974755
W1,ETTm1,cka_heatmap,96,5,last_layer,5,6,D,D,0.978264
W1,ETTm1,cka_heatmap,96,5,last_layer,6,6,D,D,0.976824
W1,ETTm1,cka_heatmap,96,7,per_layer,0,0,S,S,0.994921
W1,ETTm1,cka_heatmap,96,7,per_layer,0,1,S,S,0.987037
W1,ETTm1,cka_heatmap,96,7,per_layer,0,2,S,M,0.986344
W1,ETTm1,cka_heatmap,96,7,per_layer,0,3,S,M,0.97158
W1,ETTm1,cka_heatmap,96,7,per_layer,0,4,S,D,0.967576
W1,ETTm1,cka_heatmap,96,7,per_layer,0,5,S,D,0.961587
W1,ETTm1,cka_heatmap,96,7,per_layer,0,6,S,D,0.914139
W1,ETTm1,cka_heatmap,96,7,per_layer,1,1,S,S,0.993867
W1,ETTm1,cka_heatmap,96,7,per_layer,1,2,S,M,0.991759
W1,ETTm1,cka_heatmap,96,7,per_layer,1,3,S,M,0.981934
W1,ETTm1,cka_heatmap,96,7,per_layer,1,4,S,D,0.97822
W1,ETTm1,cka_heatmap,96,7,per_layer,1,5,S,D,0.973641
W1,ETTm1,cka_heatmap,96,7,per_layer,1,6,S,D,0.934757
W1,ETTm1,cka_heatmap,96,7,per_layer,2,2,M,M,0.994025
W1,ETTm1,cka_heatmap,96,7,per_layer,2,3,M,M,0.988937
W1,ETTm1,cka_heatmap,96,7,per_layer,2,4,M,D,0.985688
W1,ETTm1,cka_heatmap,96,7,per_layer,2,5,M,D,0.982278
W1,ETTm1,cka_heatmap,96,7,per_layer,2,6,M,D,0.950721
W1,ETTm1,cka_heatmap,96,7,per_layer,3,3,M,M,0.990055
W1,ETTm1,cka_heatmap,96,7,per_layer,3,4,M,D,0.987731
W1,ETTm1,cka_heatmap,96,7,per_layer,3,5,M,D,0.986055
W1,ETTm1,cka_heatmap,96,7,per_layer,3,6,M,D,0.962577
W1,ETTm1,cka_heatmap,96,7,per_layer,4,4,D,D,0.989351
W1,ETTm1,cka_heatmap,96,7,per_layer,4,5,D,D,0.988659
W1,ETTm1,cka_heatmap,96,7,per_layer,4,6,D,D,0.974105
W1,ETTm1,cka_heatmap,96,7,per_layer,5,5,D,D,0.986451
W1,ETTm1,cka_heatmap,96,7,per_layer,5,6,D,D,0.977789
W1,ETTm1,cka_heatmap,96,7,per_layer,6,6,D,D,0.974736
W1,ETTm1,cka_heatmap,96,7,last_layer,0,0,S,S,0.99093
W1,ETTm1,cka_heatmap,96,7,last_layer,0,1,S,S,0.970683
W1,ETTm1,cka_heatmap,96,7,last_layer,0,2,S,M,0.972357
W1,ETTm1,cka_heatmap,96,7,last_layer,0,3,S,M,0.978472
W1,ETTm1,cka_heatmap,96,7,last_layer,0,4,S,D,0.978922
W1,ETTm1,cka_heatmap,96,7,last_layer,0,5,S,D,0.970556
W1,ETTm1,cka_heatmap,96,7,last_layer,0,6,S,D,0.95765
W1,ETTm1,cka_heatmap,96,7,last_layer,1,1,S,S,0.971162
W1,ETTm1,cka_heatmap,96,7,last_layer,1,2,S,M,0.972876
W1,ETTm1,cka_heatmap,96,7,last_layer,1,3,S,M,0.979011
W1,ETTm1,cka_heatmap,96,7,last_layer,1,4,S,D,0.979323
W1,ETTm1,cka_heatmap,96,7,last_layer,1,5,S,D,0.97095
W1,ETTm1,cka_heatmap,96,7,last_layer,1,6,S,D,0.95773
W1,ETTm1,cka_heatmap,96,7,last_layer,2,2,M,M,0.972586
W1,ETTm1,cka_heatmap,96,7,last_layer,2,3,M,M,0.978283
W1,ETTm1,cka_heatmap,96,7,last_layer,2,4,M,D,0.978778
W1,ETTm1,cka_heatmap,96,7,last_layer,2,5,M,D,0.970548
W1,ETTm1,cka_heatmap,96,7,last_layer,2,6,M,D,0.95834
W1,ETTm1,cka_heatmap,96,7,last_layer,3,3,M,M,0.976033
W1,ETTm1,cka_heatmap,96,7,last_layer,3,4,M,D,0.97665
W1,ETTm1,cka_heatmap,96,7,last_layer,3,5,M,D,0.96815
W1,ETTm1,cka_heatmap,96,7,last_layer,3,6,M,D,0.955829
W1,ETTm1,cka_heatmap,96,7,last_layer,4,4,D,D,0.976315
W1,ETTm1,cka_heatmap,96,7,last_layer,4,5,D,D,0.968237
W1,ETTm1,cka_heatmap,96,7,last_layer,4,6,D,D,0.957104
W1,ETTm1,cka_heatmap,96,7,last_layer,5,5,D,D,0.967198
W1,ETTm1,cka_heatmap,96,7,last_layer,5,6,D,D,0.956651
W1,ETTm1,cka_heatmap,96,7,last_layer,6,6,D,D,0.955704
W1,ETTm1,cka_heatmap,96,11,per_layer,0,0,S,S,0.995266
W1,ETTm1,cka_heatmap,96,11,per_layer,0,1,S,S,0.985618
W1,ETTm1,cka_heatmap,96,11,per_layer,0,2,S,M,0.984266
W1,ETTm1,cka_heatmap,96,11,per_layer,0,3,S,M,0.976996
W1,ETTm1,cka_heatmap,96,11,per_layer,0,4,S,D,0.972198
W1,ETTm1,cka_heatmap,96,11,per_layer,0,5,S,D,0.964691
W1,ETTm1,cka_heatmap,96,11,per_layer,0,6,S,D,0.923642
W1,ETTm1,cka_heatmap,96,11,per_layer,1,1,S,S,0.991215
W1,ETTm1,cka_heatmap,96,11,per_layer,1,2,S,M,0.989421
W1,ETTm1,cka_heatmap,96,11,per_layer,1,3,S,M,0.9853
W1,ETTm1,cka_heatmap,96,11,per_layer,1,4,S,D,0.980837
W1,ETTm1,cka_heatmap,96,11,per_layer,1,5,S,D,0.972899
W1,ETTm1,cka_heatmap,96,11,per_layer,1,6,S,D,0.938984
W1,ETTm1,cka_heatmap,96,11,per_layer,2,2,M,M,0.990911
W1,ETTm1,cka_heatmap,96,11,per_layer,2,3,M,M,0.99245
W1,ETTm1,cka_heatmap,96,11,per_layer,2,4,M,D,0.988631
W1,ETTm1,cka_heatmap,96,11,per_layer,2,5,M,D,0.979582
W1,ETTm1,cka_heatmap,96,11,per_layer,2,6,M,D,0.954402
W1,ETTm1,cka_heatmap,96,11,per_layer,3,3,M,M,0.993633
W1,ETTm1,cka_heatmap,96,11,per_layer,3,4,M,D,0.991189
W1,ETTm1,cka_heatmap,96,11,per_layer,3,5,M,D,0.983356
W1,ETTm1,cka_heatmap,96,11,per_layer,3,6,M,D,0.967527
W1,ETTm1,cka_heatmap,96,11,per_layer,4,4,D,D,0.988267
W1,ETTm1,cka_heatmap,96,11,per_layer,4,5,D,D,0.981727
W1,ETTm1,cka_heatmap,96,11,per_layer,4,6,D,D,0.971465
W1,ETTm1,cka_heatmap,96,11,per_layer,5,5,D,D,0.982019
W1,ETTm1,cka_heatmap,96,11,per_layer,5,6,D,D,0.973971
W1,ETTm1,cka_heatmap,96,11,per_layer,6,6,D,D,0.980545
W1,ETTm1,cka_heatmap,96,11,last_layer,0,0,S,S,0.991356
W1,ETTm1,cka_heatmap,96,11,last_layer,0,1,S,S,0.974298
W1,ETTm1,cka_heatmap,96,11,last_layer,0,2,S,M,0.972426
W1,ETTm1,cka_heatmap,96,11,last_layer,0,3,S,M,0.973589
W1,ETTm1,cka_heatmap,96,11,last_layer,0,4,S,D,0.970155
W1,ETTm1,cka_heatmap,96,11,last_layer,0,5,S,D,0.981761
W1,ETTm1,cka_heatmap,96,11,last_layer,0,6,S,D,0.973325
W1,ETTm1,cka_heatmap,96,11,last_layer,1,1,S,S,0.974483
W1,ETTm1,cka_heatmap,96,11,last_layer,1,2,S,M,0.972635
W1,ETTm1,cka_heatmap,96,11,last_layer,1,3,S,M,0.973783
W1,ETTm1,cka_heatmap,96,11,last_layer,1,4,S,D,0.97028
W1,ETTm1,cka_heatmap,96,11,last_layer,1,5,S,D,0.981692
W1,ETTm1,cka_heatmap,96,11,last_layer,1,6,S,D,0.97293
W1,ETTm1,cka_heatmap,96,11,last_layer,2,2,M,M,0.973234
W1,ETTm1,cka_heatmap,96,11,last_layer,2,3,M,M,0.974237
W1,ETTm1,cka_heatmap,96,11,last_layer,2,4,M,D,0.970505
W1,ETTm1,cka_heatmap,96,11,last_layer,2,5,M,D,0.981491
W1,ETTm1,cka_heatmap,96,11,last_layer,2,6,M,D,0.972032
W1,ETTm1,cka_heatmap,96,11,last_layer,3,3,M,M,0.977871
W1,ETTm1,cka_heatmap,96,11,last_layer,3,4,M,D,0.97501
W1,ETTm1,cka_heatmap,96,11,last_layer,3,5,M,D,0.984331
W1,ETTm1,cka_heatmap,96,11,last_layer,3,6,M,D,0.971905
W1,ETTm1,cka_heatmap,96,11,last_layer,4,4,D,D,0.976354
W1,ETTm1,cka_heatmap,96,11,last_layer,4,5,D,D,0.984972
W1,ETTm1,cka_heatmap,96,11,last_layer,4,6,D,D,0.971108
W1,ETTm1,cka_heatmap,96,11,last_layer,5,5,D,D,0.984816
W1,ETTm1,cka_heatmap,96,11,last_layer,5,6,D,D,0.97158
W1,ETTm1,cka_heatmap,96,11,last_layer,6,6,D,D,0.971652
W1,ETTm1,cka_heatmap,96,13,per_layer,0,0,S,S,0.992372
W1,ETTm1,cka_heatmap,96,13,per_layer,0,1,S,S,0.980834
W1,ETTm1,cka_heatmap,96,13,per_layer,0,2,S,M,0.983424
W1,ETTm1,cka_heatmap,96,13,per_layer,0,3,S,M,0.97785
W1,ETTm1,cka_heatmap,96,13,per_layer,0,4,S,D,0.976704
W1,ETTm1,cka_heatmap,96,13,per_layer,0,5,S,D,0.977006
W1,ETTm1,cka_heatmap,96,13,per_layer,0,6,S,D,0.96411
W1,ETTm1,cka_heatmap,96,13,per_layer,1,1,S,S,0.988156
W1,ETTm1,cka_heatmap,96,13,per_layer,1,2,S,M,0.988831
W1,ETTm1,cka_heatmap,96,13,per_layer,1,3,S,M,0.98641
W1,ETTm1,cka_heatmap,96,13,per_layer,1,4,S,D,0.984482
W1,ETTm1,cka_heatmap,96,13,per_layer,1,5,S,D,0.983055
W1,ETTm1,cka_heatmap,96,13,per_layer,1,6,S,D,0.971354
W1,ETTm1,cka_heatmap,96,13,per_layer,2,2,M,M,0.991028
