experiment_type,dataset,plot_type,horizon,seed,mode,grad_align_s,grad_align_m,grad_align_d,grad_align_mean
W1,ETTm2,grad_align_bar,336,2,last_layer,-0.000801161226894,-0.0099220324234186,-0.0096401066243274,-0.0071952438819439
W1,ETTm2,grad_align_bar,336,3,per_layer,-0.0071006689162278,0.0048768613971414,-0.0023789664623483,-0.0016549306321739
W1,ETTm2,grad_align_bar,336,3,last_layer,-0.0024594554463211,0.0049630089464814,-0.0135665227045732,-0.0050989230161998
W1,ETTm2,grad_align_bar,336,5,per_layer,-0.0097243908486606,-0.0053653309055815,-0.0073267218172964,-0.0074513727086248
W1,ETTm2,grad_align_bar,336,5,last_layer,-0.0059889792856128,0.0006418131414715,0.0010193781849166,-0.0010908853905046
W1,ETTm2,grad_align_bar,336,7,per_layer,0.0088770982685916,-0.0065330111683093,-0.0025860720134229,-0.000438577405672
W1,ETTm2,grad_align_bar,336,7,last_layer,0.0017379143056946,-0.0010337950718334,-0.0111026004518473,-0.0045570804125456
W1,ETTm2,grad_align_bar,336,11,per_layer,-0.0121771149893705,-0.0066102300156697,0.0038577995030887,-0.003714470214402
W1,ETTm2,grad_align_bar,336,11,last_layer,0.0070238701267357,-0.00286054749776,-0.0005995642106389,0.000932564660862
W1,ETTm2,grad_align_bar,336,13,per_layer,-0.0025310769859523,0.0153394842319162,0.0063665524635128,0.0063880674117809
W1,ETTm2,grad_align_bar,336,13,last_layer,-0.0123607184489004,0.0039927417705433,-0.0032142118145996,-0.0037683698286447
W1,ETTm2,grad_align_bar,336,17,per_layer,0.0210811511066119,0.0020842196202106,-0.0006904308798694,0.0063227784020052
W1,ETTm2,grad_align_bar,336,17,last_layer,0.005911801625802,-0.0014901673181729,-0.0048152392740106,-0.0008003498866819
W1,ETTm2,grad_align_bar,336,19,per_layer,0.0110016826603976,-0.0067321392395495,-0.0029187909948239,-3.104087753941084e-05
W1,ETTm2,grad_align_bar,336,19,last_layer,0.0014389699338228,-0.0069668942714016,-0.0026492272471144,-0.0027147900595001
W1,ETTm2,grad_align_bar,336,23,per_layer,0.0051382310252317,0.0014184221961904,0.0058917429626937,0.0043983621901322
W1,ETTm2,grad_align_bar,336,23,last_layer,-0.001381292525952,-0.004327300593845,-0.0003013762386979,-0.0017601878508125
W1,ETTm2,grad_align_bar,720,42,per_layer,-0.0433358114401212,0.0387157413888103,-0.0147799036285126,-0.0076542644268799
W1,ETTm2,grad_align_bar,720,42,last_layer,-0.0022072367381157,-0.0079724655754772,-0.0057233548889353,-0.0053613527562845
W1,ETTm2,grad_align_bar,720,2,per_layer,0.0012998945633194,-0.0072838170853115,-0.0032572158037645,-0.0031056417793253
W1,ETTm2,grad_align_bar,720,2,last_layer,0.0064734040565174,-0.0151074560329291,0.0050214967904655,-0.0003148019402038
W1,ETTm2,grad_align_bar,720,3,per_layer,0.0079900787976236,0.0040881460425008,0.0020155299159946,0.0043147199183189
W1,ETTm2,grad_align_bar,720,3,last_layer,-0.001020914994866,-0.0020897527321036,-0.0042503409614832,-0.0027103369054841
W1,ETTm2,grad_align_bar,720,5,per_layer,0.0137296346202579,0.0180046894367804,0.0036857388245378,0.0106465520839557
W1,ETTm2,grad_align_bar,720,5,last_layer,-0.0056008629049728,0.0059313321375147,0.006450428808404,0.0028588892700422
W1,ETTm2,grad_align_bar,720,7,per_layer,0.0068203288710293,0.003528336796686,0.0005975995548517,0.0032128757142837
W1,ETTm2,grad_align_bar,720,7,last_layer,0.0025712630842274,0.0105512461075201,0.0031108092167679,0.0050824922905427
W1,ETTm2,grad_align_bar,720,11,per_layer,0.0001120628296865,-0.0108487989775114,0.00482018610267,-0.0010018448553771
W1,ETTm2,grad_align_bar,720,11,last_layer,0.0001466452679515,7.479015906386791e-07,0.000194517328883,0.0001254769036762
W1,ETTm2,grad_align_bar,720,13,per_layer,-0.0071063359975718,-0.0142880236203985,0.0053990908973462,-0.0037987780777002
W1,ETTm2,grad_align_bar,720,13,last_layer,-0.0022746061860693,0.0081075805553309,0.0121980394802828,0.0068942953113388
W1,ETTm2,grad_align_bar,720,17,per_layer,0.0015083391945987,-0.0076508046342016,-0.0029904348107964,-0.0030366050445135
W1,ETTm2,grad_align_bar,720,17,last_layer,-0.0055627551963141,-0.0116354860304936,0.0128063000165553,0.00057463108515
W1,ETTm2,grad_align_bar,720,19,per_layer,0.0055404645122079,0.0001942227985088,0.0104892795771141,0.0061338876218251
W1,ETTm2,grad_align_bar,720,19,last_layer,-0.0061019703022702,0.006021187126487,0.0032353539792467,0.0013634993694534
W1,ETTm2,grad_align_bar,720,23,per_layer,0.0064485821919252,0.0062078403420585,-0.0042719888389723,0.0017852683644357
W1,ETTm2,grad_align_bar,720,23,last_layer,-0.010648488475377426,0.002803805829562434,0.007188924007102286,0.000839629532810982
