experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,depth_bin,grad_align_value
W1,ETTm2,grad_align_bar,96,13,per_layer,0,S,0.001619
W1,ETTm2,grad_align_bar,96,13,per_layer,1,S,-0.01032
W1,ETTm2,grad_align_bar,96,13,per_layer,2,M,-0.007091
W1,ETTm2,grad_align_bar,96,13,per_layer,3,M,-0.014021
W1,ETTm2,grad_align_bar,96,13,per_layer,4,D,-0.006658
W1,ETTm2,grad_align_bar,96,13,per_layer,5,D,-0.004223
W1,ETTm2,grad_align_bar,96,13,per_layer,6,D,-0.010564
W1,ETTm2,grad_align_bar,96,13,last_layer,0,S,-0.003982
W1,ETTm2,grad_align_bar,96,13,last_layer,1,S,0.010057
W1,ETTm2,grad_align_bar,96,13,last_layer,2,M,0.005267
W1,ETTm2,grad_align_bar,96,13,last_layer,3,M,-0.017642
W1,ETTm2,grad_align_bar,96,13,last_layer,4,D,0.014623
W1,ETTm2,grad_align_bar,96,13,last_layer,5,D,0.003076
W1,ETTm2,grad_align_bar,96,13,last_layer,6,D,-0.039146
W1,ETTm2,grad_align_bar,96,17,per_layer,0,S,0.005679
W1,ETTm2,grad_align_bar,96,17,per_layer,1,S,0.000663
W1,ETTm2,grad_align_bar,96,17,per_layer,2,M,-0.004531
W1,ETTm2,grad_align_bar,96,17,per_layer,3,M,0.011263
W1,ETTm2,grad_align_bar,96,17,per_layer,4,D,-0.015558
W1,ETTm2,grad_align_bar,96,17,per_layer,5,D,0.000994
W1,ETTm2,grad_align_bar,96,17,per_layer,6,D,0.007892
W1,ETTm2,grad_align_bar,96,17,last_layer,0,S,0.002807
W1,ETTm2,grad_align_bar,96,17,last_layer,1,S,0.002177
W1,ETTm2,grad_align_bar,96,17,last_layer,2,M,0.009771
W1,ETTm2,grad_align_bar,96,17,last_layer,3,M,0.009289
W1,ETTm2,grad_align_bar,96,17,last_layer,4,D,0.016527
W1,ETTm2,grad_align_bar,96,17,last_layer,5,D,0.001093
W1,ETTm2,grad_align_bar,96,17,last_layer,6,D,0.020589
W1,ETTm2,grad_align_bar,96,19,per_layer,0,S,0.005891
W1,ETTm2,grad_align_bar,96,19,per_layer,1,S,0.02969
W1,ETTm2,grad_align_bar,96,19,per_layer,2,M,-0.004378
W1,ETTm2,grad_align_bar,96,19,per_layer,3,M,0.003216
W1,ETTm2,grad_align_bar,96,19,per_layer,4,D,0.002414
W1,ETTm2,grad_align_bar,96,19,per_layer,5,D,0.014049
W1,ETTm2,grad_align_bar,96,19,per_layer,6,D,-0.003196
W1,ETTm2,grad_align_bar,96,19,last_layer,0,S,0.01896
W1,ETTm2,grad_align_bar,96,19,last_layer,1,S,0.016565
W1,ETTm2,grad_align_bar,96,19,last_layer,2,M,0.011422
W1,ETTm2,grad_align_bar,96,19,last_layer,3,M,-0.016812
W1,ETTm2,grad_align_bar,96,19,last_layer,4,D,-0.00688
W1,ETTm2,grad_align_bar,96,19,last_layer,5,D,-0.017816
W1,ETTm2,grad_align_bar,96,19,last_layer,6,D,-0.014103
W1,ETTm2,grad_align_bar,96,23,per_layer,0,S,0.023761
W1,ETTm2,grad_align_bar,96,23,per_layer,1,S,-0.007106
W1,ETTm2,grad_align_bar,96,23,per_layer,2,M,-0.010289
W1,ETTm2,grad_align_bar,96,23,per_layer,3,M,-0.007791
W1,ETTm2,grad_align_bar,96,23,per_layer,4,D,-0.006414
W1,ETTm2,grad_align_bar,96,23,per_layer,5,D,0.008409
W1,ETTm2,grad_align_bar,96,23,per_layer,6,D,0.000666
W1,ETTm2,grad_align_bar,96,23,last_layer,0,S,-0.033365
W1,ETTm2,grad_align_bar,96,23,last_layer,1,S,0.003855
W1,ETTm2,grad_align_bar,96,23,last_layer,2,M,-0.003797
W1,ETTm2,grad_align_bar,96,23,last_layer,3,M,0.00429
W1,ETTm2,grad_align_bar,96,23,last_layer,4,D,0.007262
W1,ETTm2,grad_align_bar,96,23,last_layer,5,D,-0.008319
W1,ETTm2,grad_align_bar,96,23,last_layer,6,D,-0.007426
W1,ETTm2,grad_align_bar,192,42,per_layer,0,S,-0.00101
W1,ETTm2,grad_align_bar,192,42,per_layer,1,S,-0.020666
W1,ETTm2,grad_align_bar,192,42,per_layer,2,M,0.009791
W1,ETTm2,grad_align_bar,192,42,per_layer,3,M,-0.008587
W1,ETTm2,grad_align_bar,192,42,per_layer,4,D,0.002827
W1,ETTm2,grad_align_bar,192,42,per_layer,5,D,-0.016689
W1,ETTm2,grad_align_bar,192,42,per_layer,6,D,0.006639
W1,ETTm2,grad_align_bar,192,42,last_layer,0,S,0.024306
W1,ETTm2,grad_align_bar,192,42,last_layer,1,S,-0.007519
W1,ETTm2,grad_align_bar,192,42,last_layer,2,M,0.008591
W1,ETTm2,grad_align_bar,192,42,last_layer,3,M,-0.002676
W1,ETTm2,grad_align_bar,192,42,last_layer,4,D,-0.011407
W1,ETTm2,grad_align_bar,192,42,last_layer,5,D,-0.003861
W1,ETTm2,grad_align_bar,192,42,last_layer,6,D,0.004071
W1,ETTm2,grad_align_bar,192,2,per_layer,0,S,0.011867
W1,ETTm2,grad_align_bar,192,2,per_layer,1,S,-0.003402
W1,ETTm2,grad_align_bar,192,2,per_layer,2,M,-0.007161
W1,ETTm2,grad_align_bar,192,2,per_layer,3,M,0.006442
W1,ETTm2,grad_align_bar,192,2,per_layer,4,D,-0.000922
W1,ETTm2,grad_align_bar,192,2,per_layer,5,D,-0.00645
W1,ETTm2,grad_align_bar,192,2,per_layer,6,D,-0.006177
W1,ETTm2,grad_align_bar,192,2,last_layer,0,S,0.001388
W1,ETTm2,grad_align_bar,192,2,last_layer,1,S,0.018132
W1,ETTm2,grad_align_bar,192,2,last_layer,2,M,-0.011956
W1,ETTm2,grad_align_bar,192,2,last_layer,3,M,-0.034645
W1,ETTm2,grad_align_bar,192,2,last_layer,4,D,0.012293
W1,ETTm2,grad_align_bar,192,2,last_layer,5,D,-0.005314
W1,ETTm2,grad_align_bar,192,2,last_layer,6,D,0.003162
W1,ETTm2,grad_align_bar,192,3,per_layer,0,S,-0.002828
W1,ETTm2,grad_align_bar,192,3,per_layer,1,S,-0.002053
W1,ETTm2,grad_align_bar,192,3,per_layer,2,M,0.005934
W1,ETTm2,grad_align_bar,192,3,per_layer,3,M,-0.006592
W1,ETTm2,grad_align_bar,192,3,per_layer,4,D,-0.016063
W1,ETTm2,grad_align_bar,192,3,per_layer,5,D,-0.017133
W1,ETTm2,grad_align_bar,192,3,per_layer,6,D,0.012158
W1,ETTm2,grad_align_bar,192,3,last_layer,0,S,0.025158
W1,ETTm2,grad_align_bar,192,3,last_layer,1,S,-0.007157
W1,ETTm2,grad_align_bar,192,3,last_layer,2,M,-0.014306
W1,ETTm2,grad_align_bar,192,3,last_layer,3,M,-0.017182
W1,ETTm2,grad_align_bar,192,3,last_layer,4,D,0.014524
W1,ETTm2,grad_align_bar,192,3,last_layer,5,D,-0.0064
W1,ETTm2,grad_align_bar,192,3,last_layer,6,D,0.00877
W1,ETTm2,grad_align_bar,192,5,per_layer,0,S,0.002992
W1,ETTm2,grad_align_bar,192,5,per_layer,1,S,-0.001758
W1,ETTm2,grad_align_bar,192,5,per_layer,2,M,-0.002886
W1,ETTm2,grad_align_bar,192,5,per_layer,3,M,0.015326
W1,ETTm2,grad_align_bar,192,5,per_layer,4,D,-0.009157
W1,ETTm2,grad_align_bar,192,5,per_layer,5,D,-0.005019
W1,ETTm2,grad_align_bar,192,5,per_layer,6,D,0.001078
W1,ETTm2,grad_align_bar,192,5,last_layer,0,S,0.014273
W1,ETTm2,grad_align_bar,192,5,last_layer,1,S,-0.026122
W1,ETTm2,grad_align_bar,192,5,last_layer,2,M,0.002384
W1,ETTm2,grad_align_bar,192,5,last_layer,3,M,0.015733
W1,ETTm2,grad_align_bar,192,5,last_layer,4,D,-0.022105
W1,ETTm2,grad_align_bar,192,5,last_layer,5,D,-0.026646
W1,ETTm2,grad_align_bar,192,5,last_layer,6,D,0.004797
W1,ETTm2,grad_align_bar,192,7,per_layer,0,S,-0.010511
W1,ETTm2,grad_align_bar,192,7,per_layer,1,S,0.005246
W1,ETTm2,grad_align_bar,192,7,per_layer,2,M,0.025422
W1,ETTm2,grad_align_bar,192,7,per_layer,3,M,0.018819
W1,ETTm2,grad_align_bar,192,7,per_layer,4,D,0.022222
W1,ETTm2,grad_align_bar,192,7,per_layer,5,D,-0.005281
W1,ETTm2,grad_align_bar,192,7,per_layer,6,D,0.013451
W1,ETTm2,grad_align_bar,192,7,last_layer,0,S,-0.017596
W1,ETTm2,grad_align_bar,192,7,last_layer,1,S,0.010568
W1,ETTm2,grad_align_bar,192,7,last_layer,2,M,-0.008473
W1,ETTm2,grad_align_bar,192,7,last_layer,3,M,-0.003813
W1,ETTm2,grad_align_bar,192,7,last_layer,4,D,0.00989
W1,ETTm2,grad_align_bar,192,7,last_layer,5,D,-0.010473
W1,ETTm2,grad_align_bar,192,7,last_layer,6,D,0.030883
W1,ETTm2,grad_align_bar,192,11,per_layer,0,S,0.012485
W1,ETTm2,grad_align_bar,192,11,per_layer,1,S,0.01593
W1,ETTm2,grad_align_bar,192,11,per_layer,2,M,0.008415
W1,ETTm2,grad_align_bar,192,11,per_layer,3,M,-0.021983
W1,ETTm2,grad_align_bar,192,11,per_layer,4,D,0.004067
W1,ETTm2,grad_align_bar,192,11,per_layer,5,D,0.011356
W1,ETTm2,grad_align_bar,192,11,per_layer,6,D,-0.02427
W1,ETTm2,grad_align_bar,192,11,last_layer,0,S,-0.000716
W1,ETTm2,grad_align_bar,192,11,last_layer,1,S,-0.009744
W1,ETTm2,grad_align_bar,192,11,last_layer,2,M,0.020475
W1,ETTm2,grad_align_bar,192,11,last_layer,3,M,-0.005913
W1,ETTm2,grad_align_bar,192,11,last_layer,4,D,-0.007116
W1,ETTm2,grad_align_bar,192,11,last_layer,5,D,-0.007304
W1,ETTm2,grad_align_bar,192,11,last_layer,6,D,0.000145
W1,ETTm2,grad_align_bar,192,13,per_layer,0,S,0.008439
W1,ETTm2,grad_align_bar,192,13,per_layer,1,S,0.009044
W1,ETTm2,grad_align_bar,192,13,per_layer,2,M,-0.009364
W1,ETTm2,grad_align_bar,192,13,per_layer,3,M,-0.005897
W1,ETTm2,grad_align_bar,192,13,per_layer,4,D,0.009933
W1,ETTm2,grad_align_bar,192,13,per_layer,5,D,0.00046
W1,ETTm2,grad_align_bar,192,13,per_layer,6,D,-0.006315
W1,ETTm2,grad_align_bar,192,13,last_layer,0,S,0.008747
W1,ETTm2,grad_align_bar,192,13,last_layer,1,S,0.006874
W1,ETTm2,grad_align_bar,192,13,last_layer,2,M,-0.01026
W1,ETTm2,grad_align_bar,192,13,last_layer,3,M,0.01173
W1,ETTm2,grad_align_bar,192,13,last_layer,4,D,-0.007981
W1,ETTm2,grad_align_bar,192,13,last_layer,5,D,0.004837
W1,ETTm2,grad_align_bar,192,13,last_layer,6,D,0.012264
W1,ETTm2,grad_align_bar,192,17,per_layer,0,S,-0.000244
W1,ETTm2,grad_align_bar,192,17,per_layer,1,S,-0.007205
W1,ETTm2,grad_align_bar,192,17,per_layer,2,M,-0.00148
W1,ETTm2,grad_align_bar,192,17,per_layer,3,M,-0.002703
W1,ETTm2,grad_align_bar,192,17,per_layer,4,D,0.005619
W1,ETTm2,grad_align_bar,192,17,per_layer,5,D,0.00077
W1,ETTm2,grad_align_bar,192,17,per_layer,6,D,-0.001486
W1,ETTm2,grad_align_bar,192,17,last_layer,0,S,0.010537
W1,ETTm2,grad_align_bar,192,17,last_layer,1,S,-0.005432
W1,ETTm2,grad_align_bar,192,17,last_layer,2,M,-0.002751
W1,ETTm2,grad_align_bar,192,17,last_layer,3,M,0.007927
W1,ETTm2,grad_align_bar,192,17,last_layer,4,D,-0.012368
W1,ETTm2,grad_align_bar,192,17,last_layer,5,D,-0.001936
W1,ETTm2,grad_align_bar,192,17,last_layer,6,D,-0.018285
W1,ETTm2,grad_align_bar,192,19,per_layer,0,S,0.012002
W1,ETTm2,grad_align_bar,192,19,per_layer,1,S,0.007607
W1,ETTm2,grad_align_bar,192,19,per_layer,2,M,-0.018451
W1,ETTm2,grad_align_bar,192,19,per_layer,3,M,0.0005
W1,ETTm2,grad_align_bar,192,19,per_layer,4,D,0.019451
W1,ETTm2,grad_align_bar,192,19,per_layer,5,D,0.016051
W1,ETTm2,grad_align_bar,192,19,per_layer,6,D,0.013272
W1,ETTm2,grad_align_bar,192,19,last_layer,0,S,0.010179
W1,ETTm2,grad_align_bar,192,19,last_layer,1,S,-0.000258
W1,ETTm2,grad_align_bar,192,19,last_layer,2,M,0.012971
W1,ETTm2,grad_align_bar,192,19,last_layer,3,M,0.011933
W1,ETTm2,grad_align_bar,192,19,last_layer,4,D,-0.000656
W1,ETTm2,grad_align_bar,192,19,last_layer,5,D,-0.005742
W1,ETTm2,grad_align_bar,192,19,last_layer,6,D,0.02203
W1,ETTm2,grad_align_bar,192,23,per_layer,0,S,0.006579
W1,ETTm2,grad_align_bar,192,23,per_layer,1,S,0.020442
W1,ETTm2,grad_align_bar,192,23,per_layer,2,M,-0.024069
W1,ETTm2,grad_align_bar,192,23,per_layer,3,M,-0.01724
W1,ETTm2,grad_align_bar,192,23,per_layer,4,D,0.001054
W1,ETTm2,grad_align_bar,192,23,per_layer,5,D,-0.003746
W1,ETTm2,grad_align_bar,192,23,per_layer,6,D,-0.009332
W1,ETTm2,grad_align_bar,192,23,last_layer,0,S,0.007574
W1,ETTm2,grad_align_bar,192,23,last_layer,1,S,-0.011128
W1,ETTm2,grad_align_bar,192,23,last_layer,2,M,-0.032132
W1,ETTm2,grad_align_bar,192,23,last_layer,3,M,0.008093
W1,ETTm2,grad_align_bar,192,23,last_layer,4,D,-0.025339
W1,ETTm2,grad_align_bar,192,23,last_layer,5,D,-0.001859
W1,ETTm2,grad_align_bar,192,23,last_layer,6,D,0.006799
W1,ETTm2,grad_align_bar,336,42,per_layer,0,S,-0.006656
W1,ETTm2,grad_align_bar,336,42,per_layer,1,S,-0.010182
W1,ETTm2,grad_align_bar,336,42,per_layer,2,M,0.004518
W1,ETTm2,grad_align_bar,336,42,per_layer,3,M,-0.012424
W1,ETTm2,grad_align_bar,336,42,per_layer,4,D,-0.00075
W1,ETTm2,grad_align_bar,336,42,per_layer,5,D,-0.008636
W1,ETTm2,grad_align_bar,336,42,per_layer,6,D,0.049959
W1,ETTm2,grad_align_bar,336,42,last_layer,0,S,0.006145
W1,ETTm2,grad_align_bar,336,42,last_layer,1,S,-0.009244
W1,ETTm2,grad_align_bar,336,42,last_layer,2,M,-0.006444
W1,ETTm2,grad_align_bar,336,42,last_layer,3,M,-0.009404
W1,ETTm2,grad_align_bar,336,42,last_layer,4,D,0.008508
W1,ETTm2,grad_align_bar,336,42,last_layer,5,D,-0.010875
W1,ETTm2,grad_align_bar,336,42,last_layer,6,D,-0.002804
W1,ETTm2,grad_align_bar,336,2,per_layer,0,S,0.014549
W1,ETTm2,grad_align_bar,336,2,per_layer,1,S,-0.000896
W1,ETTm2,grad_align_bar,336,2,per_layer,2,M,0.007123
W1,ETTm2,grad_align_bar,336,2,per_layer,3,M,-0.016353
W1,ETTm2,grad_align_bar,336,2,per_layer,4,D,-0.020553
W1,ETTm2,grad_align_bar,336,2,per_layer,5,D,-0.00256
W1,ETTm2,grad_align_bar,336,2,per_layer,6,D,0.006039
W1,ETTm2,grad_align_bar,336,2,last_layer,0,S,-0.004021
W1,ETTm2,grad_align_bar,336,2,last_layer,1,S,0.002419
W1,ETTm2,grad_align_bar,336,2,last_layer,2,M,-0.015215
W1,ETTm2,grad_align_bar,336,2,last_layer,3,M,-0.004629
W1,ETTm2,grad_align_bar,336,2,last_layer,4,D,-0.01164
W1,ETTm2,grad_align_bar,336,2,last_layer,5,D,-0.008057
W1,ETTm2,grad_align_bar,336,2,last_layer,6,D,-0.009223
W1,ETTm2,grad_align_bar,336,3,per_layer,0,S,0.007365
W1,ETTm2,grad_align_bar,336,3,per_layer,1,S,-0.021566
W1,ETTm2,grad_align_bar,336,3,per_layer,2,M,0.017245
W1,ETTm2,grad_align_bar,336,3,per_layer,3,M,-0.007492
W1,ETTm2,grad_align_bar,336,3,per_layer,4,D,-0.011754
W1,ETTm2,grad_align_bar,336,3,per_layer,5,D,-0.004075
W1,ETTm2,grad_align_bar,336,3,per_layer,6,D,0.008691
W1,ETTm2,grad_align_bar,336,3,last_layer,0,S,-0.009707
W1,ETTm2,grad_align_bar,336,3,last_layer,1,S,0.004788
W1,ETTm2,grad_align_bar,336,3,last_layer,2,M,0.003477
W1,ETTm2,grad_align_bar,336,3,last_layer,3,M,0.006449
W1,ETTm2,grad_align_bar,336,3,last_layer,4,D,-0.006654
W1,ETTm2,grad_align_bar,336,3,last_layer,5,D,-0.024934
W1,ETTm2,grad_align_bar,336,3,last_layer,6,D,-0.009112
W1,ETTm2,grad_align_bar,336,5,per_layer,0,S,-0.005536
W1,ETTm2,grad_align_bar,336,5,per_layer,1,S,-0.013912
W1,ETTm2,grad_align_bar,336,5,per_layer,2,M,0.011718
W1,ETTm2,grad_align_bar,336,5,per_layer,3,M,-0.022448
W1,ETTm2,grad_align_bar,336,5,per_layer,4,D,-0.020558
W1,ETTm2,grad_align_bar,336,5,per_layer,5,D,0.012695
W1,ETTm2,grad_align_bar,336,5,per_layer,6,D,-0.014117
W1,ETTm2,grad_align_bar,336,5,last_layer,0,S,0.001967
W1,ETTm2,grad_align_bar,336,5,last_layer,1,S,-0.013945
W1,ETTm2,grad_align_bar,336,5,last_layer,2,M,0.006338
W1,ETTm2,grad_align_bar,336,5,last_layer,3,M,-0.005055
W1,ETTm2,grad_align_bar,336,5,last_layer,4,D,-0.008468
W1,ETTm2,grad_align_bar,336,5,last_layer,5,D,-0.000737
W1,ETTm2,grad_align_bar,336,5,last_layer,6,D,0.012263
W1,ETTm2,grad_align_bar,336,7,per_layer,0,S,0.004568
W1,ETTm2,grad_align_bar,336,7,per_layer,1,S,0.013186
W1,ETTm2,grad_align_bar,336,7,per_layer,2,M,-0.008819
W1,ETTm2,grad_align_bar,336,7,per_layer,3,M,-0.004247
W1,ETTm2,grad_align_bar,336,7,per_layer,4,D,0.025778
W1,ETTm2,grad_align_bar,336,7,per_layer,5,D,-0.009953
W1,ETTm2,grad_align_bar,336,7,per_layer,6,D,-0.023582
W1,ETTm2,grad_align_bar,336,7,last_layer,0,S,-0.00908
W1,ETTm2,grad_align_bar,336,7,last_layer,1,S,0.012556
W1,ETTm2,grad_align_bar,336,7,last_layer,2,M,-0.005151
W1,ETTm2,grad_align_bar,336,7,last_layer,3,M,0.003084
W1,ETTm2,grad_align_bar,336,7,last_layer,4,D,-0.012876
W1,ETTm2,grad_align_bar,336,7,last_layer,5,D,-0.014418
W1,ETTm2,grad_align_bar,336,7,last_layer,6,D,-0.006015
W1,ETTm2,grad_align_bar,336,11,per_layer,0,S,-0.01748
W1,ETTm2,grad_align_bar,336,11,per_layer,1,S,-0.006874
W1,ETTm2,grad_align_bar,336,11,per_layer,2,M,0.001005
W1,ETTm2,grad_align_bar,336,11,per_layer,3,M,-0.014225
W1,ETTm2,grad_align_bar,336,11,per_layer,4,D,-0.010175
W1,ETTm2,grad_align_bar,336,11,per_layer,5,D,0.00714
W1,ETTm2,grad_align_bar,336,11,per_layer,6,D,0.014608
W1,ETTm2,grad_align_bar,336,11,last_layer,0,S,0.003942
W1,ETTm2,grad_align_bar,336,11,last_layer,1,S,0.010105
W1,ETTm2,grad_align_bar,336,11,last_layer,2,M,0.004407
W1,ETTm2,grad_align_bar,336,11,last_layer,3,M,-0.010128
W1,ETTm2,grad_align_bar,336,11,last_layer,4,D,-0.000301
W1,ETTm2,grad_align_bar,336,11,last_layer,5,D,0.008507
W1,ETTm2,grad_align_bar,336,11,last_layer,6,D,-0.010004
W1,ETTm2,grad_align_bar,336,13,per_layer,0,S,-0.004168
W1,ETTm2,grad_align_bar,336,13,per_layer,1,S,-0.000894
W1,ETTm2,grad_align_bar,336,13,per_layer,2,M,0.011437
W1,ETTm2,grad_align_bar,336,13,per_layer,3,M,0.019242
W1,ETTm2,grad_align_bar,336,13,per_layer,4,D,0.00496
W1,ETTm2,grad_align_bar,336,13,per_layer,5,D,0.026901
W1,ETTm2,grad_align_bar,336,13,per_layer,6,D,-0.012761
W1,ETTm2,grad_align_bar,336,13,last_layer,0,S,-0.010319
W1,ETTm2,grad_align_bar,336,13,last_layer,1,S,-0.014402
W1,ETTm2,grad_align_bar,336,13,last_layer,2,M,0.008968
W1,ETTm2,grad_align_bar,336,13,last_layer,3,M,-0.000982
W1,ETTm2,grad_align_bar,336,13,last_layer,4,D,0.008537
W1,ETTm2,grad_align_bar,336,13,last_layer,5,D,-0.012041
W1,ETTm2,grad_align_bar,336,13,last_layer,6,D,-0.006139
W1,ETTm2,grad_align_bar,336,17,per_layer,0,S,0.028752
W1,ETTm2,grad_align_bar,336,17,per_layer,1,S,0.01341
W1,ETTm2,grad_align_bar,336,17,per_layer,2,M,0.011559
W1,ETTm2,grad_align_bar,336,17,per_layer,3,M,-0.00739
W1,ETTm2,grad_align_bar,336,17,per_layer,4,D,0.002238
W1,ETTm2,grad_align_bar,336,17,per_layer,5,D,-0.007279
W1,ETTm2,grad_align_bar,336,17,per_layer,6,D,0.00297
W1,ETTm2,grad_align_bar,336,17,last_layer,0,S,0.004594
W1,ETTm2,grad_align_bar,336,17,last_layer,1,S,0.007229
W1,ETTm2,grad_align_bar,336,17,last_layer,2,M,-0.000803
W1,ETTm2,grad_align_bar,336,17,last_layer,3,M,-0.002178
W1,ETTm2,grad_align_bar,336,17,last_layer,4,D,-0.005792
W1,ETTm2,grad_align_bar,336,17,last_layer,5,D,-0.000716
