experiment_type,dataset,plot_type,horizon,seed,mode,depth_cnn,depth_gru,cka_s,cka_m,cka_d,cka_diag_mean,cka_full_mean,n_pairs,nan_frac
W1,ETTm2,cka_heatmap,192,2,per_layer,7,7,0.978352822963777,0.9722668477562716,0.877073696690062,0.9375443507724552,0.9021058996947894,49,0.0
W1,ETTm2,cka_heatmap,192,2,last_layer,7,7,0.9667708104521888,0.9220856829349184,0.8809407936065847,0.9178238817915176,0.9155017352964936,49,0.0
W1,ETTm2,cka_heatmap,192,3,per_layer,7,7,0.9785525869522542,0.9795441428455796,0.6539004539603589,0.8419830972460758,0.8271607469579313,49,0.0
W1,ETTm2,cka_heatmap,192,3,last_layer,7,7,0.9685902655725738,0.970218866458184,0.9594461016734964,0.965687153456942,0.9612488986696994,49,0.0
W1,ETTm2,cka_heatmap,192,5,per_layer,7,7,0.9873892522952332,0.9779554565333224,0.9449792231599776,0.9672311195285488,0.9528367617277164,49,0.0
W1,ETTm2,cka_heatmap,192,5,last_layer,7,7,0.9771789636309334,0.9663408529861648,0.9390677097083237,0.958214600404221,0.9561068844376326,49,0.0
W1,ETTm2,cka_heatmap,192,7,per_layer,7,7,0.9736657881696807,0.9699736299613844,0.9106303526085092,0.9462507058076648,0.9318929649346244,49,0.0
W1,ETTm2,cka_heatmap,192,7,last_layer,7,7,0.9657259368651182,0.9472396633488216,0.946176342310233,0.9525468363000088,0.950691642885847,49,0.0
W1,ETTm2,cka_heatmap,192,11,per_layer,7,7,0.982606056895078,0.9763222624008638,0.9060335244441452,0.9503703994896924,0.9328407888670088,49,0.0
W1,ETTm2,cka_heatmap,192,11,last_layer,7,7,0.9745391095107802,0.9662429915730149,0.922337134429874,0.9503110910257312,0.9480337617793626,49,0.0
W1,ETTm2,cka_heatmap,192,13,per_layer,7,7,0.9817413835955872,0.9709063478027672,0.8415524256015422,0.9229799159641172,0.8994151728458594,49,0.0
W1,ETTm2,cka_heatmap,192,13,last_layer,7,7,0.9746611553286606,0.958982232579466,0.9515114531260448,0.9609658207356728,0.9571031460808102,49,0.0
W1,ETTm2,cka_heatmap,192,17,per_layer,7,7,0.9813777174323716,0.9783303092194964,0.934282363294893,0.9612199370580248,0.9514609366586008,49,0.0
W1,ETTm2,cka_heatmap,192,17,last_layer,7,7,0.9785146321617236,0.9687699486390252,0.975491452155011,0.975004817293146,0.9706749571630636,49,0.0
W1,ETTm2,cka_heatmap,192,19,per_layer,7,7,0.9732702635007084,0.9708767149678346,0.8574708861628598,0.9244321508696648,0.9119953025670364,49,0.0
W1,ETTm2,cka_heatmap,192,19,last_layer,7,7,0.9662126940656188,0.9470072907449696,0.9308133341266278,0.9460171515826372,0.9433175179304696,49,0.0
W1,ETTm2,cka_heatmap,192,23,per_layer,7,7,0.9837540417724392,0.980844359261465,0.905648404127604,0.9496895288366894,0.9364364380309322,49,0.0
W1,ETTm2,cka_heatmap,192,23,last_layer,7,7,0.9731773323108596,0.9471576404416292,0.9367415624732957,0.9507051826967636,0.9470854869874624,49,0.0
W1,ETTm2,cka_heatmap,336,42,per_layer,7,7,0.982738381484175,0.9817784956772784,0.8777536399602045,0.9406592530983756,0.9090390702879432,49,0.0
W1,ETTm2,cka_heatmap,336,42,last_layer,7,7,0.9519374842497068,0.896481266757605,0.87204070776532,0.9025045269956516,0.9016212021879852,49,0.0
W1,ETTm2,cka_heatmap,336,2,per_layer,7,7,0.9888391633006148,0.9790293000618896,0.9321419616600546,0.96381783541417,0.9483541695943736,49,0.0
W1,ETTm2,cka_heatmap,336,2,last_layer,7,7,0.9601822438180838,0.9266560171163992,0.9175610225415504,0.9330987020083964,0.9307828051415103,49,0.0
W1,ETTm2,cka_heatmap,336,3,per_layer,7,7,0.9896416000939146,0.986903725999474,0.9039202675399706,0.9562477709981626,0.9344097365986468,49,0.0
W1,ETTm2,cka_heatmap,336,3,last_layer,7,7,0.9644899272054764,0.9195803390811436,0.8969437138825336,0.9228484650659912,0.9226907738513832,49,0.0
W1,ETTm2,cka_heatmap,336,5,per_layer,7,7,0.9876286976426984,0.9878219413927876,0.9396085209261356,0.9691436659535811,0.95623053189917,49,0.0
W1,ETTm2,cka_heatmap,336,5,last_layer,7,7,0.9592253316521756,0.9134533049077168,0.913900429721484,0.9271361913095678,0.925161413763804,49,0.0
W1,ETTm2,cka_heatmap,336,7,per_layer,7,7,0.9852048185819569,0.9838456945945796,0.9459763657806736,0.9694942655871598,0.9536361138231882,49,0.0
W1,ETTm2,cka_heatmap,336,7,last_layer,7,7,0.9637488483019248,0.90541956362857,0.81062118904556,0.881456994473611,0.881253295852621,49,0.0
W1,ETTm2,cka_heatmap,336,11,per_layer,7,7,0.9873188456374882,0.9799719480279931,0.9203707254150074,0.9586080099786692,0.9220327251862844,49,0.0
W1,ETTm2,cka_heatmap,336,11,last_layer,7,7,0.9629416535920052,0.9216605434256328,0.9193552158460208,0.9329431499648292,0.9321060008694364,49,0.0
W1,ETTm2,cka_heatmap,336,13,per_layer,7,7,0.9876668163575972,0.984114940780354,0.9439400635080236,0.9721258926469986,0.9469134859333694,49,0.0
W1,ETTm2,cka_heatmap,336,13,last_layer,7,7,0.9691658614957972,0.9271869298710628,0.8429493661082885,0.9030556643217466,0.9035565912769314,49,0.0
W1,ETTm2,cka_heatmap,336,17,per_layer,7,7,0.9846606150632574,0.9867518366117916,0.9473951399869036,0.9726205924891028,0.9537848872022012,49,0.0
W1,ETTm2,cka_heatmap,336,17,last_layer,7,7,0.963093330969518,0.9092933017860548,0.911196363693268,0.9261883080027066,0.9239905566195944,49,0.0
W1,ETTm2,cka_heatmap,336,19,per_layer,7,7,0.98721967474927,0.9825861571199256,0.905137280072284,0.9523793222361,0.9364269392780162,49,0.0
W1,ETTm2,cka_heatmap,336,19,last_layer,7,7,0.9651387876485288,0.8959152492223315,0.900406693079575,0.91795925397826,0.9173989966666146,49,0.0
W1,ETTm2,cka_heatmap,336,23,per_layer,7,7,0.9845165149907148,0.9774025255761044,0.8937006566344687,0.951525669716812,0.927007835954314,49,0.0
W1,ETTm2,cka_heatmap,336,23,last_layer,7,7,0.958848468219666,0.8984603915213174,0.8933358248005437,0.9141165334329764,0.9126314232092132,49,0.0
W1,ETTm2,cka_heatmap,720,42,per_layer,7,7,0.9593531125178484,0.9704836471608528,0.92970148482023,0.958500311846139,0.8935913198506317,49,0.0
W1,ETTm2,cka_heatmap,720,42,last_layer,7,7,0.9466245154158944,0.8907286833844624,0.8727596437278362,0.8993154797986443,0.8977569163732683,49,0.0
W1,ETTm2,cka_heatmap,720,2,per_layer,7,7,0.9604165698142516,0.96180216721075,0.9197497457276044,0.9507651963597176,0.882795081251211,49,0.0
W1,ETTm2,cka_heatmap,720,2,last_layer,7,7,0.9610505428404184,0.90866747448245,0.9021982727550708,0.921247593697872,0.9199572845546508,49,0.0
W1,ETTm2,cka_heatmap,720,3,per_layer,7,7,0.96203063429713,0.96860992819371,0.9375356727589876,0.9612653771767916,0.8904595079116954,49,0.0
W1,ETTm2,cka_heatmap,720,3,last_layer,7,7,0.963199262336413,0.898119490656001,0.8623660130868067,0.901448547589278,0.900809327190276,49,0.0
W1,ETTm2,cka_heatmap,720,5,per_layer,7,7,0.9521762239815031,0.9386913390402736,0.9261463988417984,0.9454412497642036,0.8741593893117462,49,0.0
W1,ETTm2,cka_heatmap,720,5,last_layer,7,7,0.9447474529468975,0.8876744051120744,0.8960809355273491,0.9077639236148016,0.907699524766459,49,0.0
W1,ETTm2,cka_heatmap,720,7,per_layer,7,7,0.9564468701704129,0.958485992953846,0.9258189829233404,0.9528654599827072,0.8869686295565649,49,0.0
W1,ETTm2,cka_heatmap,720,7,last_layer,7,7,0.9520079005480148,0.8700314650546648,0.8557485100250375,0.8876232323873214,0.886694553307933,49,0.0
W1,ETTm2,cka_heatmap,720,11,per_layer,7,7,0.9687854389756348,0.945666262437278,0.930754590128166,0.9545193197033937,0.8772740970446193,49,0.0
W1,ETTm2,cka_heatmap,720,11,last_layer,7,7,0.961434596729267,0.9230402697625256,0.9225518691138722,0.9341679638626966,0.9335108779428046,49,0.0
W1,ETTm2,cka_heatmap,720,13,per_layer,7,7,0.9563652467128048,0.934485179617474,0.920814452133516,0.9440202665076188,0.8663446217909715,49,0.0
W1,ETTm2,cka_heatmap,720,13,last_layer,7,7,0.9549343695043624,0.8990242017437511,0.900997813366624,0.9161186273217236,0.9153677518957044,49,0.0
W1,ETTm2,cka_heatmap,720,17,per_layer,7,7,0.964191528426115,0.9663187225474328,0.9327726018585716,0.959092909777028,0.888449574846798,49,0.0
W1,ETTm2,cka_heatmap,720,17,last_layer,7,7,0.95990572804544,0.869746789390198,0.7999073838662787,0.8658358402780403,0.8660180786368108,49,0.0
W1,ETTm2,cka_heatmap,720,19,per_layer,7,7,0.9696851427387996,0.957343468895052,0.900305792043773,0.9437915125828508,0.8689538247023849,49,0.0
W1,ETTm2,cka_heatmap,720,19,last_layer,7,7,0.9729630683549756,0.9322818990753338,0.9161925586298656,0.9372196807661936,0.9365267417003976,49,0.0
W1,ETTm2,cka_heatmap,720,23,per_layer,7,7,0.9565052130681184,0.9536114449964012,0.9170820652036644,0.9438352152307103,0.895404487519643,49,0.0
W1,ETTm2,cka_heatmap,720,23,last_layer,7,7,0.959124580519406,0.919727673766024,0.8825809025357404,0.9156302130277024,0.914158480223311,49,0.0
