experiment_type,dataset,plot_type,horizon,seed,mode,grad_align_s,grad_align_m,grad_align_d,grad_align_mean
W1,ETTm1,grad_align_bar,192,11,per_layer,0.0077787547728748,-0.0012617384044595,-0.0004550537363957,0.0016669816468061
W1,ETTm1,grad_align_bar,192,11,last_layer,0.00051053165184,-0.0012037195935108,-0.0023524512830348,-0.0012062471046351
W1,ETTm1,grad_align_bar,192,13,per_layer,-0.0010571637712802,0.0049240490017501,0.0060010597515413,0.0036767071022234
W1,ETTm1,grad_align_bar,192,13,last_layer,0.0011758047684966,0.0092421035689763,-0.0028239891827772,0.0017662641609448
W1,ETTm1,grad_align_bar,192,17,per_layer,-0.0033871723840502,0.0038066252365277,-0.0050556982806897,-0.0020468841624448
W1,ETTm1,grad_align_bar,192,17,last_layer,0.002192399795514,0.0030441768603686,-0.0038969429891689,-0.0001739536651059
W1,ETTm1,grad_align_bar,192,19,per_layer,0.0102643862581886,-0.0002985960448226,0.0051880479824905,0.0050708177677434
W1,ETTm1,grad_align_bar,192,19,last_layer,-0.0027196429737104,-0.0042987291328598,-0.0037176491296123,-0.003598527371711
W1,ETTm1,grad_align_bar,192,23,per_layer,0.0018911155576031,0.0112696357233007,-0.0050046195439149,0.0016153777042947
W1,ETTm1,grad_align_bar,192,23,last_layer,-0.0012384490454033,0.0042305533106785,-0.0011030582629795,0.000382147677373
W1,ETTm1,grad_align_bar,336,42,per_layer,-0.0032848962820989,-0.0002845993313794,0.0078222072893595,0.0023325186630174
W1,ETTm1,grad_align_bar,336,42,last_layer,8.054662953164677e-05,-0.0015377182024922,-0.0040608734913885,-0.0021567090885838
W1,ETTm1,grad_align_bar,336,2,per_layer,-0.0093286616573929,0.0024368134704941,-0.0009559632792344,-0.0023787980302144
W1,ETTm1,grad_align_bar,336,2,last_layer,0.0078556982611905,-0.0111281601542981,-0.0075321912292453,-0.0041630710677073
W1,ETTm1,grad_align_bar,336,3,per_layer,0.0074154708673918,-0.002228062391685,-0.0023956482235447,0.0004554103258256
W1,ETTm1,grad_align_bar,336,3,last_layer,-0.0024105352562205,-0.0077319478955462,-0.0343694534061541,-0.0176276180745708
W1,ETTm1,grad_align_bar,336,5,per_layer,-0.0132115699844524,-0.0164691210698447,0.0028096642554561,-0.0072760556203179
W1,ETTm1,grad_align_bar,336,5,last_layer,0.004619767403355,0.006705648509337,-0.0090037379138939,-0.0006229117023282
W1,ETTm1,grad_align_bar,336,7,per_layer,0.0032207256531551,0.0074353118925598,0.0104358745569199,0.0075170998231699
W1,ETTm1,grad_align_bar,336,7,last_layer,0.0035299892132245,0.0030225666232663,0.0023926256252678,0.0028975697926836
W1,ETTm1,grad_align_bar,336,11,per_layer,0.0081353110091087,0.0006977048232374,0.0022472354966638,0.0034868197363834
W1,ETTm1,grad_align_bar,336,11,last_layer,0.0101846079798813,-0.0132043407178305,-0.0166159423744686,-0.0079838989427577
W1,ETTm1,grad_align_bar,336,13,per_layer,0.001395098442943,-0.0045245043759758,0.0079153903716751,0.0024981941784228
W1,ETTm1,grad_align_bar,336,13,last_layer,0.0019346764473103,0.0107820308280203,0.0029696366085994,0.0049060463394942
W1,ETTm1,grad_align_bar,336,17,per_layer,-0.0038226721759681,-0.0019783114813117,0.0030016325638225,-0.000371009946156
W1,ETTm1,grad_align_bar,336,17,last_layer,0.0126418281637246,-0.0033936350880101,0.0025697133145436,0.0037436465850085
W1,ETTm1,grad_align_bar,336,19,per_layer,0.0016004899226554,-0.0087376892152592,-0.0072204937549107,-0.0051336971214199
W1,ETTm1,grad_align_bar,336,19,last_layer,-0.0147063233287944,-0.0090969547586576,-0.0018029786629841,-0.0075736417376937
W1,ETTm1,grad_align_bar,336,23,per_layer,0.0024458488577344,0.0065663888727746,0.0038019894160382,0.0042043491013046
W1,ETTm1,grad_align_bar,336,23,last_layer,-0.0048037494663162,0.0053732769934259,-0.0066092285168665,-0.0026698043566257
W1,ETTm1,grad_align_bar,720,42,per_layer,0.0001866636855358,0.003873256509745,-0.0042095240612968,-0.0006441045419041
W1,ETTm1,grad_align_bar,720,42,last_layer,0.0004610060675547,0.0013100694704643,0.0102770028795514,0.0049104513878131
W1,ETTm1,grad_align_bar,720,2,per_layer,-0.0090003873115749,0.0030248357172932,-0.0011218285524233,-0.0021880841208333
W1,ETTm1,grad_align_bar,720,2,last_layer,0.0030713953406428,-0.0017875829985936,0.0001641032385915,0.0004371334856961
W1,ETTm1,grad_align_bar,720,3,per_layer,-0.0072551395306672,-0.0001172225363726,0.0071370339056434,0.0009523396546929
W1,ETTm1,grad_align_bar,720,3,last_layer,0.0039423483691113,-0.0013911860807088,-0.0043248241562356,-0.0011245925559859
W1,ETTm1,grad_align_bar,720,5,per_layer,-0.0068401119483099,-0.0041159709299522,-0.0030968842334545,-0.0044575454938411
W1,ETTm1,grad_align_bar,720,5,last_layer,0.0045783492525185,-0.0050890917498053,-0.0043648425617131,-0.0020165732399589
W1,ETTm1,grad_align_bar,720,7,per_layer,0.0025888909166472,0.0087093526584633,0.0026005434532046,0.0043425882156907
W1,ETTm1,grad_align_bar,720,7,last_layer,-0.0023380656785649,0.002828360440385,-0.0025678425145227,-0.0009604197171325
W1,ETTm1,grad_align_bar,720,11,per_layer,-0.0046825221542334,-0.0003627788719762,-0.0041344484839326,-0.003213421072031
W1,ETTm1,grad_align_bar,720,11,last_layer,-0.0031454616888129,0.00151737623403,0.002004157030503,0.000393757168849
W1,ETTm1,grad_align_bar,720,13,per_layer,0.0048766693640068,-0.0059493718614506,-0.0062364972025239,-0.0029792709432084
W1,ETTm1,grad_align_bar,720,13,last_layer,0.0009850105172576,-0.0035716368280172,-0.0029280432670067,-0.0019939117746484
W1,ETTm1,grad_align_bar,720,17,per_layer,0.0020295887077821,-0.003897542811829,0.0006321762945395,-0.000262768474925
W1,ETTm1,grad_align_bar,720,17,last_layer,0.0037957363495867,-0.0014151124077776,0.0026596344939545,0.0018200216236402
W1,ETTm1,grad_align_bar,720,19,per_layer,-0.0106317378063231,0.0043097980508311,0.0048425189652002,0.0002690967692309
W1,ETTm1,grad_align_bar,720,19,last_layer,-0.0004755208878623,0.0028254562078149,-0.009466742711297,-0.0033857653562837
W1,ETTm1,grad_align_bar,720,23,per_layer,-0.0116449345597031,0.0029788710169889,0.002560527969713,-0.0013786490251841
W1,ETTm1,grad_align_bar,720,23,last_layer,-0.0017011287758557816,-0.004545360320919127,-0.005343298878047596,-0.0040746964039560865
