experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,depth_bin,grad_align_value
W1,weather,grad_align_bar,336,23,last_layer,6,D,-0.021593
W1,weather,grad_align_bar,720,42,per_layer,0,S,-0.004772
W1,weather,grad_align_bar,720,42,per_layer,1,S,-0.011702
W1,weather,grad_align_bar,720,42,per_layer,2,M,0.000709
W1,weather,grad_align_bar,720,42,per_layer,3,M,0.001048
W1,weather,grad_align_bar,720,42,per_layer,4,D,-0.003266
W1,weather,grad_align_bar,720,42,per_layer,5,D,0.002715
W1,weather,grad_align_bar,720,42,per_layer,6,D,-0.011064
W1,weather,grad_align_bar,720,42,last_layer,0,S,0.003946
W1,weather,grad_align_bar,720,42,last_layer,1,S,0.005162
W1,weather,grad_align_bar,720,42,last_layer,2,M,-0.004182
W1,weather,grad_align_bar,720,42,last_layer,3,M,0.006068
W1,weather,grad_align_bar,720,42,last_layer,4,D,0.012752
W1,weather,grad_align_bar,720,42,last_layer,5,D,-0.010069
W1,weather,grad_align_bar,720,42,last_layer,6,D,0.010475
W1,weather,grad_align_bar,720,2,per_layer,0,S,0.00765
W1,weather,grad_align_bar,720,2,per_layer,1,S,0.001692
W1,weather,grad_align_bar,720,2,per_layer,2,M,0.004245
W1,weather,grad_align_bar,720,2,per_layer,3,M,0.001934
W1,weather,grad_align_bar,720,2,per_layer,4,D,-0.011648
W1,weather,grad_align_bar,720,2,per_layer,5,D,-0.00294
W1,weather,grad_align_bar,720,2,per_layer,6,D,-0.001496
W1,weather,grad_align_bar,720,2,last_layer,0,S,0.005111
W1,weather,grad_align_bar,720,2,last_layer,1,S,-0.010921
W1,weather,grad_align_bar,720,2,last_layer,2,M,0.000599
W1,weather,grad_align_bar,720,2,last_layer,3,M,0.008854
W1,weather,grad_align_bar,720,2,last_layer,4,D,0.012254
W1,weather,grad_align_bar,720,2,last_layer,5,D,-0.003201
W1,weather,grad_align_bar,720,2,last_layer,6,D,0.020207
W1,weather,grad_align_bar,720,3,per_layer,0,S,0.003341
W1,weather,grad_align_bar,720,3,per_layer,1,S,0.008306
W1,weather,grad_align_bar,720,3,per_layer,2,M,-0.009625
W1,weather,grad_align_bar,720,3,per_layer,3,M,0.010371
W1,weather,grad_align_bar,720,3,per_layer,4,D,-0.00747
W1,weather,grad_align_bar,720,3,per_layer,5,D,0.008273
W1,weather,grad_align_bar,720,3,per_layer,6,D,-0.00347
W1,weather,grad_align_bar,720,3,last_layer,0,S,-0.002978
W1,weather,grad_align_bar,720,3,last_layer,1,S,0.007189
W1,weather,grad_align_bar,720,3,last_layer,2,M,0.009094
W1,weather,grad_align_bar,720,3,last_layer,3,M,-0.006954
W1,weather,grad_align_bar,720,3,last_layer,4,D,-0.003272
W1,weather,grad_align_bar,720,3,last_layer,5,D,0.010625
W1,weather,grad_align_bar,720,3,last_layer,6,D,-0.018531
W1,weather,grad_align_bar,720,5,per_layer,0,S,-0.008467
W1,weather,grad_align_bar,720,5,per_layer,1,S,0.008718
W1,weather,grad_align_bar,720,5,per_layer,2,M,-0.00184
W1,weather,grad_align_bar,720,5,per_layer,3,M,0.000261
W1,weather,grad_align_bar,720,5,per_layer,4,D,0.008533
W1,weather,grad_align_bar,720,5,per_layer,5,D,-0.003606
W1,weather,grad_align_bar,720,5,per_layer,6,D,0.006267
W1,weather,grad_align_bar,720,5,last_layer,0,S,-0.000441
W1,weather,grad_align_bar,720,5,last_layer,1,S,0.001792
W1,weather,grad_align_bar,720,5,last_layer,2,M,0.000461
W1,weather,grad_align_bar,720,5,last_layer,3,M,0.000461
W1,weather,grad_align_bar,720,5,last_layer,4,D,0.035177
W1,weather,grad_align_bar,720,5,last_layer,5,D,0.032626
W1,weather,grad_align_bar,720,5,last_layer,6,D,0.01149
W1,weather,grad_align_bar,720,7,per_layer,0,S,0.008914
W1,weather,grad_align_bar,720,7,per_layer,1,S,-0.006203
W1,weather,grad_align_bar,720,7,per_layer,2,M,0.004919
W1,weather,grad_align_bar,720,7,per_layer,3,M,0.002552
W1,weather,grad_align_bar,720,7,per_layer,4,D,-0.005948
W1,weather,grad_align_bar,720,7,per_layer,5,D,8.9e-05
W1,weather,grad_align_bar,720,7,per_layer,6,D,0.003804
W1,weather,grad_align_bar,720,7,last_layer,0,S,-0.001834
W1,weather,grad_align_bar,720,7,last_layer,1,S,-0.004254
W1,weather,grad_align_bar,720,7,last_layer,2,M,-0.005662
W1,weather,grad_align_bar,720,7,last_layer,3,M,-0.00504
W1,weather,grad_align_bar,720,7,last_layer,4,D,-0.015432
W1,weather,grad_align_bar,720,7,last_layer,5,D,-0.000235
W1,weather,grad_align_bar,720,7,last_layer,6,D,0.009752
W1,weather,grad_align_bar,720,11,per_layer,0,S,-0.006257
W1,weather,grad_align_bar,720,11,per_layer,1,S,0.006669
W1,weather,grad_align_bar,720,11,per_layer,2,M,-0.006929
W1,weather,grad_align_bar,720,11,per_layer,3,M,0.018864
W1,weather,grad_align_bar,720,11,per_layer,4,D,-0.010757
W1,weather,grad_align_bar,720,11,per_layer,5,D,-0.002506
W1,weather,grad_align_bar,720,11,per_layer,6,D,-0.002989
W1,weather,grad_align_bar,720,11,last_layer,0,S,-0.006962
W1,weather,grad_align_bar,720,11,last_layer,1,S,-0.000623
W1,weather,grad_align_bar,720,11,last_layer,2,M,-0.001799
W1,weather,grad_align_bar,720,11,last_layer,3,M,0.007691
W1,weather,grad_align_bar,720,11,last_layer,4,D,0.005206
W1,weather,grad_align_bar,720,11,last_layer,5,D,0.001612
W1,weather,grad_align_bar,720,11,last_layer,6,D,0.014139
W1,weather,grad_align_bar,720,13,per_layer,0,S,0.02123
W1,weather,grad_align_bar,720,13,per_layer,1,S,-0.012228
W1,weather,grad_align_bar,720,13,per_layer,2,M,0.011355
W1,weather,grad_align_bar,720,13,per_layer,3,M,-0.002459
W1,weather,grad_align_bar,720,13,per_layer,4,D,-0.006819
W1,weather,grad_align_bar,720,13,per_layer,5,D,0.00623
W1,weather,grad_align_bar,720,13,per_layer,6,D,0.004651
W1,weather,grad_align_bar,720,13,last_layer,0,S,0.006447
W1,weather,grad_align_bar,720,13,last_layer,1,S,-0.012305
W1,weather,grad_align_bar,720,13,last_layer,2,M,-0.001304
W1,weather,grad_align_bar,720,13,last_layer,3,M,-0.013144
W1,weather,grad_align_bar,720,13,last_layer,4,D,-0.003102
W1,weather,grad_align_bar,720,13,last_layer,5,D,-0.004824
W1,weather,grad_align_bar,720,13,last_layer,6,D,0.021771
W1,weather,grad_align_bar,720,17,per_layer,0,S,0.004984
W1,weather,grad_align_bar,720,17,per_layer,1,S,0.010768
W1,weather,grad_align_bar,720,17,per_layer,2,M,-0.020803
W1,weather,grad_align_bar,720,17,per_layer,3,M,0.008522
W1,weather,grad_align_bar,720,17,per_layer,4,D,0.005528
W1,weather,grad_align_bar,720,17,per_layer,5,D,0.00526
W1,weather,grad_align_bar,720,17,per_layer,6,D,-0.004267
W1,weather,grad_align_bar,720,17,last_layer,0,S,0.000145
W1,weather,grad_align_bar,720,17,last_layer,1,S,-0.00323
W1,weather,grad_align_bar,720,17,last_layer,2,M,-0.000191
W1,weather,grad_align_bar,720,17,last_layer,3,M,0.00331
W1,weather,grad_align_bar,720,17,last_layer,4,D,-0.007686
W1,weather,grad_align_bar,720,17,last_layer,5,D,0.016074
W1,weather,grad_align_bar,720,17,last_layer,6,D,0.028665
W1,weather,grad_align_bar,720,19,per_layer,0,S,0.010193
W1,weather,grad_align_bar,720,19,per_layer,1,S,0.009916
W1,weather,grad_align_bar,720,19,per_layer,2,M,-0.020582
W1,weather,grad_align_bar,720,19,per_layer,3,M,0.000411
W1,weather,grad_align_bar,720,19,per_layer,4,D,-0.009307
W1,weather,grad_align_bar,720,19,per_layer,5,D,-0.001683
W1,weather,grad_align_bar,720,19,per_layer,6,D,0.009923
W1,weather,grad_align_bar,720,19,last_layer,0,S,-0.001613
W1,weather,grad_align_bar,720,19,last_layer,1,S,0.017099
W1,weather,grad_align_bar,720,19,last_layer,2,M,-0.022648
W1,weather,grad_align_bar,720,19,last_layer,3,M,0.004204
W1,weather,grad_align_bar,720,19,last_layer,4,D,-0.001029
W1,weather,grad_align_bar,720,19,last_layer,5,D,-0.007252
W1,weather,grad_align_bar,720,19,last_layer,6,D,-0.000475
W1,weather,grad_align_bar,720,23,per_layer,0,S,-0.000103
W1,weather,grad_align_bar,720,23,per_layer,1,S,-0.002896
W1,weather,grad_align_bar,720,23,per_layer,2,M,0.004257
W1,weather,grad_align_bar,720,23,per_layer,3,M,0.005789
W1,weather,grad_align_bar,720,23,per_layer,4,D,0.003536
W1,weather,grad_align_bar,720,23,per_layer,5,D,-0.004239
W1,weather,grad_align_bar,720,23,per_layer,6,D,-0.013576
W1,weather,grad_align_bar,720,23,last_layer,0,S,0.003265
W1,weather,grad_align_bar,720,23,last_layer,1,S,0.001294
W1,weather,grad_align_bar,720,23,last_layer,2,M,-0.006156
W1,weather,grad_align_bar,720,23,last_layer,3,M,-0.002657
W1,weather,grad_align_bar,720,23,last_layer,4,D,0.008453
W1,weather,grad_align_bar,720,23,last_layer,5,D,0.004362
W1,weather,grad_align_bar,720,23,last_layer,6,D,-0.009741
