experiment_type,plot_type,dataset,horizon,seed,metric,value
W1,forest_plot,ETTm1,720,19,rmse_per,3.3422390384989384
W1,forest_plot,ETTm1,720,19,rmse_last,3.41456499046316
W1,forest_plot,ETTm1,720,19,delta_rmse,0.07232595196422142
W1,forest_plot,ETTm1,720,19,delta_rmse_pct,2.1181600633236433
W1,forest_plot,ETTm1,720,19,cka_full_mean_per,0.9673981123892116
W1,forest_plot,ETTm1,720,19,cka_full_mean_last,0.9608784564918754
W1,forest_plot,ETTm1,720,19,delta_cka_global,0.006519655897336163
W1,forest_plot,ETTm1,720,19,grad_align_mean_per,0.0002690967692309
W1,forest_plot,ETTm1,720,19,grad_align_mean_last,-0.0033857653562837
W1,forest_plot,ETTm1,720,19,delta_grad_align_all,0.0036548621255145996
W1,forest_plot,ETTm1,720,23,rmse_per,3.3152516290551213
W1,forest_plot,ETTm1,720,23,rmse_last,3.40463106372096
W1,forest_plot,ETTm1,720,23,delta_rmse,0.08937943466583853
W1,forest_plot,ETTm1,720,23,delta_rmse_pct,2.6252311335065697
W1,forest_plot,ETTm1,720,23,cka_full_mean_per,0.9640254357637492
W1,forest_plot,ETTm1,720,23,cka_full_mean_last,0.9693187933363976
W1,forest_plot,ETTm1,720,23,delta_cka_global,-0.005293357572648372
W1,forest_plot,ETTm1,720,23,grad_align_mean_per,-0.0013786490251841
W1,forest_plot,ETTm1,720,23,grad_align_mean_last,-0.004074696403956
W1,forest_plot,ETTm1,720,23,delta_grad_align_all,0.0026960473787718997
