experiment_type,dataset,plot_type,horizon,seed,mode,cnn_layer,gru_layer,cnn_depth_bin,gru_depth_bin,cka_value
W1,weather,cka_heatmap,96,13,last_layer,2,3,M,M,0.982603
W1,weather,cka_heatmap,96,13,last_layer,2,4,M,D,0.97568
W1,weather,cka_heatmap,96,13,last_layer,2,5,M,D,0.963192
W1,weather,cka_heatmap,96,13,last_layer,2,6,M,D,0.945016
W1,weather,cka_heatmap,96,13,last_layer,3,3,M,M,0.982093
W1,weather,cka_heatmap,96,13,last_layer,3,4,M,D,0.976786
W1,weather,cka_heatmap,96,13,last_layer,3,5,M,D,0.965122
W1,weather,cka_heatmap,96,13,last_layer,3,6,M,D,0.947688
W1,weather,cka_heatmap,96,13,last_layer,4,4,D,D,0.975776
W1,weather,cka_heatmap,96,13,last_layer,4,5,D,D,0.964597
W1,weather,cka_heatmap,96,13,last_layer,4,6,D,D,0.947479
W1,weather,cka_heatmap,96,13,last_layer,5,5,D,D,0.967851
W1,weather,cka_heatmap,96,13,last_layer,5,6,D,D,0.952205
W1,weather,cka_heatmap,96,13,last_layer,6,6,D,D,0.957107
W1,weather,cka_heatmap,96,17,per_layer,0,0,S,S,0.989556
W1,weather,cka_heatmap,96,17,per_layer,0,1,S,S,0.981233
W1,weather,cka_heatmap,96,17,per_layer,0,2,S,M,0.992816
W1,weather,cka_heatmap,96,17,per_layer,0,3,S,M,0.988923
W1,weather,cka_heatmap,96,17,per_layer,0,4,S,D,0.983912
W1,weather,cka_heatmap,96,17,per_layer,0,5,S,D,0.969058
W1,weather,cka_heatmap,96,17,per_layer,0,6,S,D,0.941639
W1,weather,cka_heatmap,96,17,per_layer,1,1,S,S,0.987567
W1,weather,cka_heatmap,96,17,per_layer,1,2,S,M,0.994329
W1,weather,cka_heatmap,96,17,per_layer,1,3,S,M,0.989861
W1,weather,cka_heatmap,96,17,per_layer,1,4,S,D,0.986429
W1,weather,cka_heatmap,96,17,per_layer,1,5,S,D,0.974264
W1,weather,cka_heatmap,96,17,per_layer,1,6,S,D,0.952212
W1,weather,cka_heatmap,96,17,per_layer,2,2,M,M,0.994199
W1,weather,cka_heatmap,96,17,per_layer,2,3,M,M,0.990702
W1,weather,cka_heatmap,96,17,per_layer,2,4,M,D,0.988576
W1,weather,cka_heatmap,96,17,per_layer,2,5,M,D,0.979617
W1,weather,cka_heatmap,96,17,per_layer,2,6,M,D,0.958011
W1,weather,cka_heatmap,96,17,per_layer,3,3,M,M,0.993156
W1,weather,cka_heatmap,96,17,per_layer,3,4,M,D,0.991395
W1,weather,cka_heatmap,96,17,per_layer,3,5,M,D,0.984581
W1,weather,cka_heatmap,96,17,per_layer,3,6,M,D,0.956753
W1,weather,cka_heatmap,96,17,per_layer,4,4,D,D,0.986552
W1,weather,cka_heatmap,96,17,per_layer,4,5,D,D,0.984034
W1,weather,cka_heatmap,96,17,per_layer,4,6,D,D,0.955541
W1,weather,cka_heatmap,96,17,per_layer,5,5,D,D,0.978653
W1,weather,cka_heatmap,96,17,per_layer,5,6,D,D,0.95789
W1,weather,cka_heatmap,96,17,per_layer,6,6,D,D,0.950589
W1,weather,cka_heatmap,96,17,last_layer,0,0,S,S,0.987383
W1,weather,cka_heatmap,96,17,last_layer,0,1,S,S,0.956882
W1,weather,cka_heatmap,96,17,last_layer,0,2,S,M,0.948309
W1,weather,cka_heatmap,96,17,last_layer,0,3,S,M,0.972071
W1,weather,cka_heatmap,96,17,last_layer,0,4,S,D,0.98596
W1,weather,cka_heatmap,96,17,last_layer,0,5,S,D,0.983563
W1,weather,cka_heatmap,96,17,last_layer,0,6,S,D,0.973454
W1,weather,cka_heatmap,96,17,last_layer,1,1,S,S,0.959226
W1,weather,cka_heatmap,96,17,last_layer,1,2,S,M,0.951052
W1,weather,cka_heatmap,96,17,last_layer,1,3,S,M,0.973555
W1,weather,cka_heatmap,96,17,last_layer,1,4,S,D,0.986115
W1,weather,cka_heatmap,96,17,last_layer,1,5,S,D,0.982477
W1,weather,cka_heatmap,96,17,last_layer,1,6,S,D,0.971569
W1,weather,cka_heatmap,96,17,last_layer,2,2,M,M,0.949917
W1,weather,cka_heatmap,96,17,last_layer,2,3,M,M,0.972491
W1,weather,cka_heatmap,96,17,last_layer,2,4,M,D,0.985138
W1,weather,cka_heatmap,96,17,last_layer,2,5,M,D,0.980691
W1,weather,cka_heatmap,96,17,last_layer,2,6,M,D,0.969304
W1,weather,cka_heatmap,96,17,last_layer,3,3,M,M,0.969331
W1,weather,cka_heatmap,96,17,last_layer,3,4,M,D,0.983876
W1,weather,cka_heatmap,96,17,last_layer,3,5,M,D,0.980805
W1,weather,cka_heatmap,96,17,last_layer,3,6,M,D,0.970205
W1,weather,cka_heatmap,96,17,last_layer,4,4,D,D,0.98344
W1,weather,cka_heatmap,96,17,last_layer,4,5,D,D,0.982865
W1,weather,cka_heatmap,96,17,last_layer,4,6,D,D,0.973815
W1,weather,cka_heatmap,96,17,last_layer,5,5,D,D,0.982231
W1,weather,cka_heatmap,96,17,last_layer,5,6,D,D,0.974299
W1,weather,cka_heatmap,96,17,last_layer,6,6,D,D,0.974974
W1,weather,cka_heatmap,96,19,per_layer,0,0,S,S,0.987236
W1,weather,cka_heatmap,96,19,per_layer,0,1,S,S,0.981215
W1,weather,cka_heatmap,96,19,per_layer,0,2,S,M,0.986782
W1,weather,cka_heatmap,96,19,per_layer,0,3,S,M,0.987038
W1,weather,cka_heatmap,96,19,per_layer,0,4,S,D,0.981053
W1,weather,cka_heatmap,96,19,per_layer,0,5,S,D,0.971932
W1,weather,cka_heatmap,96,19,per_layer,0,6,S,D,0.914883
W1,weather,cka_heatmap,96,19,per_layer,1,1,S,S,0.981435
W1,weather,cka_heatmap,96,19,per_layer,1,2,S,M,0.986154
W1,weather,cka_heatmap,96,19,per_layer,1,3,S,M,0.987281
W1,weather,cka_heatmap,96,19,per_layer,1,4,S,D,0.981
W1,weather,cka_heatmap,96,19,per_layer,1,5,S,D,0.970748
W1,weather,cka_heatmap,96,19,per_layer,1,6,S,D,0.919965
W1,weather,cka_heatmap,96,19,per_layer,2,2,M,M,0.984851
W1,weather,cka_heatmap,96,19,per_layer,2,3,M,M,0.98785
W1,weather,cka_heatmap,96,19,per_layer,2,4,M,D,0.980747
W1,weather,cka_heatmap,96,19,per_layer,2,5,M,D,0.968453
W1,weather,cka_heatmap,96,19,per_layer,2,6,M,D,0.929548
W1,weather,cka_heatmap,96,19,per_layer,3,3,M,M,0.989595
W1,weather,cka_heatmap,96,19,per_layer,3,4,M,D,0.985398
W1,weather,cka_heatmap,96,19,per_layer,3,5,M,D,0.975718
W1,weather,cka_heatmap,96,19,per_layer,3,6,M,D,0.947693
W1,weather,cka_heatmap,96,19,per_layer,4,4,D,D,0.985867
W1,weather,cka_heatmap,96,19,per_layer,4,5,D,D,0.979089
W1,weather,cka_heatmap,96,19,per_layer,4,6,D,D,0.965426
W1,weather,cka_heatmap,96,19,per_layer,5,5,D,D,0.96564
W1,weather,cka_heatmap,96,19,per_layer,5,6,D,D,0.96765
W1,weather,cka_heatmap,96,19,per_layer,6,6,D,D,0.967749
W1,weather,cka_heatmap,96,19,last_layer,0,0,S,S,0.987168
W1,weather,cka_heatmap,96,19,last_layer,0,1,S,S,0.963037
W1,weather,cka_heatmap,96,19,last_layer,0,2,S,M,0.962095
W1,weather,cka_heatmap,96,19,last_layer,0,3,S,M,0.982268
W1,weather,cka_heatmap,96,19,last_layer,0,4,S,D,0.990615
W1,weather,cka_heatmap,96,19,last_layer,0,5,S,D,0.988173
W1,weather,cka_heatmap,96,19,last_layer,0,6,S,D,0.981581
W1,weather,cka_heatmap,96,19,last_layer,1,1,S,S,0.962282
W1,weather,cka_heatmap,96,19,last_layer,1,2,S,M,0.961354
W1,weather,cka_heatmap,96,19,last_layer,1,3,S,M,0.981886
W1,weather,cka_heatmap,96,19,last_layer,1,4,S,D,0.990411
W1,weather,cka_heatmap,96,19,last_layer,1,5,S,D,0.988266
W1,weather,cka_heatmap,96,19,last_layer,1,6,S,D,0.982039
W1,weather,cka_heatmap,96,19,last_layer,2,2,M,M,0.958922
W1,weather,cka_heatmap,96,19,last_layer,2,3,M,M,0.980625
W1,weather,cka_heatmap,96,19,last_layer,2,4,M,D,0.990745
W1,weather,cka_heatmap,96,19,last_layer,2,5,M,D,0.989585
W1,weather,cka_heatmap,96,19,last_layer,2,6,M,D,0.984185
W1,weather,cka_heatmap,96,19,last_layer,3,3,M,M,0.979123
W1,weather,cka_heatmap,96,19,last_layer,3,4,M,D,0.990561
W1,weather,cka_heatmap,96,19,last_layer,3,5,M,D,0.990328
W1,weather,cka_heatmap,96,19,last_layer,3,6,M,D,0.985532
W1,weather,cka_heatmap,96,19,last_layer,4,4,D,D,0.990049
W1,weather,cka_heatmap,96,19,last_layer,4,5,D,D,0.991361
W1,weather,cka_heatmap,96,19,last_layer,4,6,D,D,0.987797
W1,weather,cka_heatmap,96,19,last_layer,5,5,D,D,0.991996
W1,weather,cka_heatmap,96,19,last_layer,5,6,D,D,0.989631
W1,weather,cka_heatmap,96,19,last_layer,6,6,D,D,0.990916
W1,weather,cka_heatmap,96,23,per_layer,0,0,S,S,0.991186
W1,weather,cka_heatmap,96,23,per_layer,0,1,S,S,0.983327
W1,weather,cka_heatmap,96,23,per_layer,0,2,S,M,0.991624
W1,weather,cka_heatmap,96,23,per_layer,0,3,S,M,0.991176
W1,weather,cka_heatmap,96,23,per_layer,0,4,S,D,0.980636
W1,weather,cka_heatmap,96,23,per_layer,0,5,S,D,0.963367
W1,weather,cka_heatmap,96,23,per_layer,0,6,S,D,0.953899
W1,weather,cka_heatmap,96,23,per_layer,1,1,S,S,0.984907
W1,weather,cka_heatmap,96,23,per_layer,1,2,S,M,0.992785
W1,weather,cka_heatmap,96,23,per_layer,1,3,S,M,0.992531
W1,weather,cka_heatmap,96,23,per_layer,1,4,S,D,0.98324
W1,weather,cka_heatmap,96,23,per_layer,1,5,S,D,0.967607
W1,weather,cka_heatmap,96,23,per_layer,1,6,S,D,0.957837
W1,weather,cka_heatmap,96,23,per_layer,2,2,M,M,0.993581
W1,weather,cka_heatmap,96,23,per_layer,2,3,M,M,0.994605
W1,weather,cka_heatmap,96,23,per_layer,2,4,M,D,0.989878
W1,weather,cka_heatmap,96,23,per_layer,2,5,M,D,0.977776
W1,weather,cka_heatmap,96,23,per_layer,2,6,M,D,0.970148
W1,weather,cka_heatmap,96,23,per_layer,3,3,M,M,0.99426
W1,weather,cka_heatmap,96,23,per_layer,3,4,M,D,0.990782
W1,weather,cka_heatmap,96,23,per_layer,3,5,M,D,0.979772
W1,weather,cka_heatmap,96,23,per_layer,3,6,M,D,0.973099
W1,weather,cka_heatmap,96,23,per_layer,4,4,D,D,0.991263
W1,weather,cka_heatmap,96,23,per_layer,4,5,D,D,0.987305
W1,weather,cka_heatmap,96,23,per_layer,4,6,D,D,0.981172
W1,weather,cka_heatmap,96,23,per_layer,5,5,D,D,0.987844
W1,weather,cka_heatmap,96,23,per_layer,5,6,D,D,0.982026
W1,weather,cka_heatmap,96,23,per_layer,6,6,D,D,0.971001
W1,weather,cka_heatmap,96,23,last_layer,0,0,S,S,0.987631
W1,weather,cka_heatmap,96,23,last_layer,0,1,S,S,0.966151
W1,weather,cka_heatmap,96,23,last_layer,0,2,S,M,0.956887
W1,weather,cka_heatmap,96,23,last_layer,0,3,S,M,0.972134
W1,weather,cka_heatmap,96,23,last_layer,0,4,S,D,0.991132
W1,weather,cka_heatmap,96,23,last_layer,0,5,S,D,0.989119
W1,weather,cka_heatmap,96,23,last_layer,0,6,S,D,0.977066
W1,weather,cka_heatmap,96,23,last_layer,1,1,S,S,0.967148
W1,weather,cka_heatmap,96,23,last_layer,1,2,S,M,0.957967
W1,weather,cka_heatmap,96,23,last_layer,1,3,S,M,0.97285
W1,weather,cka_heatmap,96,23,last_layer,1,4,S,D,0.99068
W1,weather,cka_heatmap,96,23,last_layer,1,5,S,D,0.987337
W1,weather,cka_heatmap,96,23,last_layer,1,6,S,D,0.974507
W1,weather,cka_heatmap,96,23,last_layer,2,2,M,M,0.95702
W1,weather,cka_heatmap,96,23,last_layer,2,3,M,M,0.972177
W1,weather,cka_heatmap,96,23,last_layer,2,4,M,D,0.98949
W1,weather,cka_heatmap,96,23,last_layer,2,5,M,D,0.984967
W1,weather,cka_heatmap,96,23,last_layer,2,6,M,D,0.971833
W1,weather,cka_heatmap,96,23,last_layer,3,3,M,M,0.970747
W1,weather,cka_heatmap,96,23,last_layer,3,4,M,D,0.988826
W1,weather,cka_heatmap,96,23,last_layer,3,5,M,D,0.984899
W1,weather,cka_heatmap,96,23,last_layer,3,6,M,D,0.972297
W1,weather,cka_heatmap,96,23,last_layer,4,4,D,D,0.988964
W1,weather,cka_heatmap,96,23,last_layer,4,5,D,D,0.988186
W1,weather,cka_heatmap,96,23,last_layer,4,6,D,D,0.977595
W1,weather,cka_heatmap,96,23,last_layer,5,5,D,D,0.988411
W1,weather,cka_heatmap,96,23,last_layer,5,6,D,D,0.979658
W1,weather,cka_heatmap,96,23,last_layer,6,6,D,D,0.981784
W1,weather,cka_heatmap,192,42,per_layer,0,0,S,S,0.993408
W1,weather,cka_heatmap,192,42,per_layer,0,1,S,S,0.98879
W1,weather,cka_heatmap,192,42,per_layer,0,2,S,M,0.987944
W1,weather,cka_heatmap,192,42,per_layer,0,3,S,M,0.983543
W1,weather,cka_heatmap,192,42,per_layer,0,4,S,D,0.970262
W1,weather,cka_heatmap,192,42,per_layer,0,5,S,D,0.940502
W1,weather,cka_heatmap,192,42,per_layer,0,6,S,D,0.935068
W1,weather,cka_heatmap,192,42,per_layer,1,1,S,S,0.9906
W1,weather,cka_heatmap,192,42,per_layer,1,2,S,M,0.991298
W1,weather,cka_heatmap,192,42,per_layer,1,3,S,M,0.988534
W1,weather,cka_heatmap,192,42,per_layer,1,4,S,D,0.977583
W1,weather,cka_heatmap,192,42,per_layer,1,5,S,D,0.95155
W1,weather,cka_heatmap,192,42,per_layer,1,6,S,D,0.945727
W1,weather,cka_heatmap,192,42,per_layer,2,2,M,M,0.994382
W1,weather,cka_heatmap,192,42,per_layer,2,3,M,M,0.992697
W1,weather,cka_heatmap,192,42,per_layer,2,4,M,D,0.984417
W1,weather,cka_heatmap,192,42,per_layer,2,5,M,D,0.963777
W1,weather,cka_heatmap,192,42,per_layer,2,6,M,D,0.956044
W1,weather,cka_heatmap,192,42,per_layer,3,3,M,M,0.992943
W1,weather,cka_heatmap,192,42,per_layer,3,4,M,D,0.989104
W1,weather,cka_heatmap,192,42,per_layer,3,5,M,D,0.974027
W1,weather,cka_heatmap,192,42,per_layer,3,6,M,D,0.965008
W1,weather,cka_heatmap,192,42,per_layer,4,4,D,D,0.989014
W1,weather,cka_heatmap,192,42,per_layer,4,5,D,D,0.978913
W1,weather,cka_heatmap,192,42,per_layer,4,6,D,D,0.968691
W1,weather,cka_heatmap,192,42,per_layer,5,5,D,D,0.979981
W1,weather,cka_heatmap,192,42,per_layer,5,6,D,D,0.971727
W1,weather,cka_heatmap,192,42,per_layer,6,6,D,D,0.963492
W1,weather,cka_heatmap,192,42,last_layer,0,0,S,S,0.99026
W1,weather,cka_heatmap,192,42,last_layer,0,1,S,S,0.971718
W1,weather,cka_heatmap,192,42,last_layer,0,2,S,M,0.961339
W1,weather,cka_heatmap,192,42,last_layer,0,3,S,M,0.956749
W1,weather,cka_heatmap,192,42,last_layer,0,4,S,D,0.9266
W1,weather,cka_heatmap,192,42,last_layer,0,5,S,D,0.929689
W1,weather,cka_heatmap,192,42,last_layer,0,6,S,D,0.917655
W1,weather,cka_heatmap,192,42,last_layer,1,1,S,S,0.97115
W1,weather,cka_heatmap,192,42,last_layer,1,2,S,M,0.960102
W1,weather,cka_heatmap,192,42,last_layer,1,3,S,M,0.955065
W1,weather,cka_heatmap,192,42,last_layer,1,4,S,D,0.923207
W1,weather,cka_heatmap,192,42,last_layer,1,5,S,D,0.926291
W1,weather,cka_heatmap,192,42,last_layer,1,6,S,D,0.913633
W1,weather,cka_heatmap,192,42,last_layer,2,2,M,M,0.958875
W1,weather,cka_heatmap,192,42,last_layer,2,3,M,M,0.953889
W1,weather,cka_heatmap,192,42,last_layer,2,4,M,D,0.92153
W1,weather,cka_heatmap,192,42,last_layer,2,5,M,D,0.924627
W1,weather,cka_heatmap,192,42,last_layer,2,6,M,D,0.911755
W1,weather,cka_heatmap,192,42,last_layer,3,3,M,M,0.948776
W1,weather,cka_heatmap,192,42,last_layer,3,4,M,D,0.915751
W1,weather,cka_heatmap,192,42,last_layer,3,5,M,D,0.919285
W1,weather,cka_heatmap,192,42,last_layer,3,6,M,D,0.906948
W1,weather,cka_heatmap,192,42,last_layer,4,4,D,D,0.91186
W1,weather,cka_heatmap,192,42,last_layer,4,5,D,D,0.915768
W1,weather,cka_heatmap,192,42,last_layer,4,6,D,D,0.904156
W1,weather,cka_heatmap,192,42,last_layer,5,5,D,D,0.909967
W1,weather,cka_heatmap,192,42,last_layer,5,6,D,D,0.899328
W1,weather,cka_heatmap,192,42,last_layer,6,6,D,D,0.893669
W1,weather,cka_heatmap,192,2,per_layer,0,0,S,S,0.989018
W1,weather,cka_heatmap,192,2,per_layer,0,1,S,S,0.9823
W1,weather,cka_heatmap,192,2,per_layer,0,2,S,M,0.977512
W1,weather,cka_heatmap,192,2,per_layer,0,3,S,M,0.984435
W1,weather,cka_heatmap,192,2,per_layer,0,4,S,D,0.973726
W1,weather,cka_heatmap,192,2,per_layer,0,5,S,D,0.955264
W1,weather,cka_heatmap,192,2,per_layer,0,6,S,D,0.918986
W1,weather,cka_heatmap,192,2,per_layer,1,1,S,S,0.985203
W1,weather,cka_heatmap,192,2,per_layer,1,2,S,M,0.981032
W1,weather,cka_heatmap,192,2,per_layer,1,3,S,M,0.988783
W1,weather,cka_heatmap,192,2,per_layer,1,4,S,D,0.981673
W1,weather,cka_heatmap,192,2,per_layer,1,5,S,D,0.964501
W1,weather,cka_heatmap,192,2,per_layer,1,6,S,D,0.931329
W1,weather,cka_heatmap,192,2,per_layer,2,2,M,M,0.984686
W1,weather,cka_heatmap,192,2,per_layer,2,3,M,M,0.992764
W1,weather,cka_heatmap,192,2,per_layer,2,4,M,D,0.990098
W1,weather,cka_heatmap,192,2,per_layer,2,5,M,D,0.976462
W1,weather,cka_heatmap,192,2,per_layer,2,6,M,D,0.94824
W1,weather,cka_heatmap,192,2,per_layer,3,3,M,M,0.992022
W1,weather,cka_heatmap,192,2,per_layer,3,4,M,D,0.994341
W1,weather,cka_heatmap,192,2,per_layer,3,5,M,D,0.983772
W1,weather,cka_heatmap,192,2,per_layer,3,6,M,D,0.960502
W1,weather,cka_heatmap,192,2,per_layer,4,4,D,D,0.99257
W1,weather,cka_heatmap,192,2,per_layer,4,5,D,D,0.984421
W1,weather,cka_heatmap,192,2,per_layer,4,6,D,D,0.967176
W1,weather,cka_heatmap,192,2,per_layer,5,5,D,D,0.98448
W1,weather,cka_heatmap,192,2,per_layer,5,6,D,D,0.972399
W1,weather,cka_heatmap,192,2,per_layer,6,6,D,D,0.975359
W1,weather,cka_heatmap,192,2,last_layer,0,0,S,S,0.986091
W1,weather,cka_heatmap,192,2,last_layer,0,1,S,S,0.959342
W1,weather,cka_heatmap,192,2,last_layer,0,2,S,M,0.948038
W1,weather,cka_heatmap,192,2,last_layer,0,3,S,M,0.956693
W1,weather,cka_heatmap,192,2,last_layer,0,4,S,D,0.964106
W1,weather,cka_heatmap,192,2,last_layer,0,5,S,D,0.956976
W1,weather,cka_heatmap,192,2,last_layer,0,6,S,D,0.925019
W1,weather,cka_heatmap,192,2,last_layer,1,1,S,S,0.962718
W1,weather,cka_heatmap,192,2,last_layer,1,2,S,M,0.951685
W1,weather,cka_heatmap,192,2,last_layer,1,3,S,M,0.959479
W1,weather,cka_heatmap,192,2,last_layer,1,4,S,D,0.965627
W1,weather,cka_heatmap,192,2,last_layer,1,5,S,D,0.957137
W1,weather,cka_heatmap,192,2,last_layer,1,6,S,D,0.923749
W1,weather,cka_heatmap,192,2,last_layer,2,2,M,M,0.949834
W1,weather,cka_heatmap,192,2,last_layer,2,3,M,M,0.95769
W1,weather,cka_heatmap,192,2,last_layer,2,4,M,D,0.963935
W1,weather,cka_heatmap,192,2,last_layer,2,5,M,D,0.95537
W1,weather,cka_heatmap,192,2,last_layer,2,6,M,D,0.92151
W1,weather,cka_heatmap,192,2,last_layer,3,3,M,M,0.952052
W1,weather,cka_heatmap,192,2,last_layer,3,4,M,D,0.959048
W1,weather,cka_heatmap,192,2,last_layer,3,5,M,D,0.950975
W1,weather,cka_heatmap,192,2,last_layer,3,6,M,D,0.916655
W1,weather,cka_heatmap,192,2,last_layer,4,4,D,D,0.95766
W1,weather,cka_heatmap,192,2,last_layer,4,5,D,D,0.950955
W1,weather,cka_heatmap,192,2,last_layer,4,6,D,D,0.918126
W1,weather,cka_heatmap,192,2,last_layer,5,5,D,D,0.948582
W1,weather,cka_heatmap,192,2,last_layer,5,6,D,D,0.916057
W1,weather,cka_heatmap,192,2,last_layer,6,6,D,D,0.91255
W1,weather,cka_heatmap,192,3,per_layer,0,0,S,S,0.993948
W1,weather,cka_heatmap,192,3,per_layer,0,1,S,S,0.993634
W1,weather,cka_heatmap,192,3,per_layer,0,2,S,M,0.987495
W1,weather,cka_heatmap,192,3,per_layer,0,3,S,M,0.97764
W1,weather,cka_heatmap,192,3,per_layer,0,4,S,D,0.955729
W1,weather,cka_heatmap,192,3,per_layer,0,5,S,D,0.907881
W1,weather,cka_heatmap,192,3,per_layer,0,6,S,D,0.839035
W1,weather,cka_heatmap,192,3,per_layer,1,1,S,S,0.99628
W1,weather,cka_heatmap,192,3,per_layer,1,2,S,M,0.992099
W1,weather,cka_heatmap,192,3,per_layer,1,3,S,M,0.984001
W1,weather,cka_heatmap,192,3,per_layer,1,4,S,D,0.965
W1,weather,cka_heatmap,192,3,per_layer,1,5,S,D,0.92095
W1,weather,cka_heatmap,192,3,per_layer,1,6,S,D,0.852964
W1,weather,cka_heatmap,192,3,per_layer,2,2,M,M,0.994161
W1,weather,cka_heatmap,192,3,per_layer,2,3,M,M,0.988517
W1,weather,cka_heatmap,192,3,per_layer,2,4,M,D,0.972119
W1,weather,cka_heatmap,192,3,per_layer,2,5,M,D,0.931644
W1,weather,cka_heatmap,192,3,per_layer,2,6,M,D,0.868308
W1,weather,cka_heatmap,192,3,per_layer,3,3,M,M,0.99365
W1,weather,cka_heatmap,192,3,per_layer,3,4,M,D,0.983631
W1,weather,cka_heatmap,192,3,per_layer,3,5,M,D,0.950693
W1,weather,cka_heatmap,192,3,per_layer,3,6,M,D,0.890286
W1,weather,cka_heatmap,192,3,per_layer,4,4,D,D,0.985803
W1,weather,cka_heatmap,192,3,per_layer,4,5,D,D,0.959291
W1,weather,cka_heatmap,192,3,per_layer,4,6,D,D,0.905822
W1,weather,cka_heatmap,192,3,per_layer,5,5,D,D,0.968294
W1,weather,cka_heatmap,192,3,per_layer,5,6,D,D,0.925935
W1,weather,cka_heatmap,192,3,per_layer,6,6,D,D,0.933769
W1,weather,cka_heatmap,192,3,last_layer,0,0,S,S,0.989425
W1,weather,cka_heatmap,192,3,last_layer,0,1,S,S,0.962503
W1,weather,cka_heatmap,192,3,last_layer,0,2,S,M,0.955479
W1,weather,cka_heatmap,192,3,last_layer,0,3,S,M,0.961601
W1,weather,cka_heatmap,192,3,last_layer,0,4,S,D,0.961625
W1,weather,cka_heatmap,192,3,last_layer,0,5,S,D,0.968241
W1,weather,cka_heatmap,192,3,last_layer,0,6,S,D,0.969277
W1,weather,cka_heatmap,192,3,last_layer,1,1,S,S,0.96252
W1,weather,cka_heatmap,192,3,last_layer,1,2,S,M,0.955253
W1,weather,cka_heatmap,192,3,last_layer,1,3,S,M,0.961594
W1,weather,cka_heatmap,192,3,last_layer,1,4,S,D,0.961867
W1,weather,cka_heatmap,192,3,last_layer,1,5,S,D,0.96845
W1,weather,cka_heatmap,192,3,last_layer,1,6,S,D,0.969729
W1,weather,cka_heatmap,192,3,last_layer,2,2,M,M,0.95241
W1,weather,cka_heatmap,192,3,last_layer,2,3,M,M,0.958889
W1,weather,cka_heatmap,192,3,last_layer,2,4,M,D,0.959336
W1,weather,cka_heatmap,192,3,last_layer,2,5,M,D,0.966392
W1,weather,cka_heatmap,192,3,last_layer,2,6,M,D,0.968457
W1,weather,cka_heatmap,192,3,last_layer,3,3,M,M,0.954001
W1,weather,cka_heatmap,192,3,last_layer,3,4,M,D,0.954512
W1,weather,cka_heatmap,192,3,last_layer,3,5,M,D,0.962309
W1,weather,cka_heatmap,192,3,last_layer,3,6,M,D,0.96533
W1,weather,cka_heatmap,192,3,last_layer,4,4,D,D,0.947504
W1,weather,cka_heatmap,192,3,last_layer,4,5,D,D,0.956314
W1,weather,cka_heatmap,192,3,last_layer,4,6,D,D,0.960736
W1,weather,cka_heatmap,192,3,last_layer,5,5,D,D,0.949804
W1,weather,cka_heatmap,192,3,last_layer,5,6,D,D,0.955243
W1,weather,cka_heatmap,192,3,last_layer,6,6,D,D,0.950193
W1,weather,cka_heatmap,192,5,per_layer,0,0,S,S,0.994164
W1,weather,cka_heatmap,192,5,per_layer,0,1,S,S,0.994534
W1,weather,cka_heatmap,192,5,per_layer,0,2,S,M,0.989559
W1,weather,cka_heatmap,192,5,per_layer,0,3,S,M,0.987016
W1,weather,cka_heatmap,192,5,per_layer,0,4,S,D,0.984262
W1,weather,cka_heatmap,192,5,per_layer,0,5,S,D,0.966748
W1,weather,cka_heatmap,192,5,per_layer,0,6,S,D,0.952029
W1,weather,cka_heatmap,192,5,per_layer,1,1,S,S,0.997423
W1,weather,cka_heatmap,192,5,per_layer,1,2,S,M,0.993919
W1,weather,cka_heatmap,192,5,per_layer,1,3,S,M,0.990282
W1,weather,cka_heatmap,192,5,per_layer,1,4,S,D,0.98937
W1,weather,cka_heatmap,192,5,per_layer,1,5,S,D,0.977517
W1,weather,cka_heatmap,192,5,per_layer,1,6,S,D,0.964279
W1,weather,cka_heatmap,192,5,per_layer,2,2,M,M,0.995399
W1,weather,cka_heatmap,192,5,per_layer,2,3,M,M,0.992022
W1,weather,cka_heatmap,192,5,per_layer,2,4,M,D,0.991708
W1,weather,cka_heatmap,192,5,per_layer,2,5,M,D,0.984658
W1,weather,cka_heatmap,192,5,per_layer,2,6,M,D,0.974374
W1,weather,cka_heatmap,192,5,per_layer,3,3,M,M,0.990719
W1,weather,cka_heatmap,192,5,per_layer,3,4,M,D,0.993092
W1,weather,cka_heatmap,192,5,per_layer,3,5,M,D,0.984492
W1,weather,cka_heatmap,192,5,per_layer,3,6,M,D,0.976298
W1,weather,cka_heatmap,192,5,per_layer,4,4,D,D,0.988527
W1,weather,cka_heatmap,192,5,per_layer,4,5,D,D,0.990093
W1,weather,cka_heatmap,192,5,per_layer,4,6,D,D,0.983234
W1,weather,cka_heatmap,192,5,per_layer,5,5,D,D,0.989676
W1,weather,cka_heatmap,192,5,per_layer,5,6,D,D,0.986839
W1,weather,cka_heatmap,192,5,per_layer,6,6,D,D,0.985197
W1,weather,cka_heatmap,192,5,last_layer,0,0,S,S,0.990979
W1,weather,cka_heatmap,192,5,last_layer,0,1,S,S,0.97378
W1,weather,cka_heatmap,192,5,last_layer,0,2,S,M,0.971558
W1,weather,cka_heatmap,192,5,last_layer,0,3,S,M,0.966773
W1,weather,cka_heatmap,192,5,last_layer,0,4,S,D,0.970944
W1,weather,cka_heatmap,192,5,last_layer,0,5,S,D,0.965909
W1,weather,cka_heatmap,192,5,last_layer,0,6,S,D,0.952503
W1,weather,cka_heatmap,192,5,last_layer,1,1,S,S,0.972635
W1,weather,cka_heatmap,192,5,last_layer,1,2,S,M,0.97027
