experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTm2,knockout_curve,96,11,last_layer,4,3.69895881424972,0.0
W1,ETTm2,knockout_curve,96,11,last_layer,5,3.69895881424972,0.0
W1,ETTm2,knockout_curve,96,11,last_layer,6,3.69895881424972,0.0
W1,ETTm2,knockout_curve,96,13,per_layer,0,3.443952777609072,-0.017337702268303
W1,ETTm2,knockout_curve,96,13,per_layer,1,3.456751471814677,-0.0045390080626979
W1,ETTm2,knockout_curve,96,13,per_layer,2,3.463574979349066,0.0022844994716915
W1,ETTm2,knockout_curve,96,13,per_layer,3,3.460458404085776,-0.0008320757915987
W1,ETTm2,knockout_curve,96,13,per_layer,4,3.460197858352798,-0.0010926215245765
W1,ETTm2,knockout_curve,96,13,per_layer,5,3.455792335957915,-0.0054981439194596
W1,ETTm2,knockout_curve,96,13,per_layer,6,3.4517412057395136,-0.0095492741378611
W1,ETTm2,knockout_curve,96,13,last_layer,0,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,1,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,2,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,3,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,4,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,5,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,13,last_layer,6,3.6876743404749135,0.0
W1,ETTm2,knockout_curve,96,17,per_layer,0,3.481774106467677,3.770513896705907e-05
W1,ETTm2,knockout_curve,96,17,per_layer,1,3.484131530643061,0.0023951293143507
W1,ETTm2,knockout_curve,96,17,per_layer,2,3.4771162257669785,-0.0046201755617318
W1,ETTm2,knockout_curve,96,17,per_layer,3,3.4790667856428703,-0.0026696156858401
W1,ETTm2,knockout_curve,96,17,per_layer,4,3.475564909555435,-0.0061714917732755
W1,ETTm2,knockout_curve,96,17,per_layer,5,3.4741934228300297,-0.0075429784986806
W1,ETTm2,knockout_curve,96,17,per_layer,6,3.4748710658868154,-0.006865335441895
W1,ETTm2,knockout_curve,96,17,last_layer,0,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,17,last_layer,1,3.718356704676124,0.0
